word_form	frequency	length
kind	72	4
damit	70	5
herr	70	4
kinder	69	6
haus	68	4
hexe	68	4
wissen	67	6
sei	67	3
kam	67	3
musst	67	5
meiner	66	6
wirst	66	5
waren	65	5
augen	65	5
viele	65	5
musik	65	5
geht	64	4
arbeit	64	6
hause	64	5
wollen	64	6
jahre	63	5
hab	63	3
willst	62	6
lch	62	3
geld	61	4
macht	61	5
gegen	61	5
tod	61	3
könnte	60	6
vielleicht	59	10
tun	59	3
wäre	59	4
ob	59	2
lass	59	4
frauen	59	6
essen	58	5
deinen	58	6
wurden	58	6
sohn	58	4
weil	57	4
während	57	7
her	56	3
frantz	56	6
freund	56	6
menschen	55	8
meinem	55	6
vergessen	55	9
seinen	55	6
herz	54	4
viel	54	4
hexen	54	5
jim	54	3
tochter	53	7
ihrer	53	5
ihrem	53	5
ersten	53	6
hand	53	4
alten	53	5
unsere	52	6
hätte	50	5
andere	50	6
big	50	3
bevor	49	5
wollte	49	6
gesehen	49	7
dort	49	4
kannst	49	6
heiraten	49	8
sagte	48	5
wohl	48	4
also	48	4
gab	48	3
dieses	48	6
unser	48	5
bruder	48	6
seit	47	4
raus	47	4
finden	47	6
glaube	47	6
geben	47	5
maria	47	5
hände	47	5
möchte	47	6
ab	46	2
leute	46	5
kleine	46	6
glauben	46	7
lange	46	5
hütte	46	5
georgia	46	7
messala	46	7
schnell	45	7
ging	45	4
sah	45	3
bleiben	45	7
zusammen	45	8
jungen	45	6
tot	45	3
tage	45	4
gemacht	44	7
einmal	44	6
glück	44	5
jahr	44	4
mädchen	44	7
all	44	3
sicher	43	6
gerade	43	6
hin	43	3
deiner	43	6
konnte	43	6
dachte	42	6
jahren	42	6
weit	42	4
gehört	42	6
arme	42	4
jeden	41	5
gesagt	41	6
wegen	41	5
lasst	41	5
warten	40	6
einfach	40	7
liegt	40	5
nehmen	40	6
genau	40	5
wasser	40	6
lieber	40	6
seid	40	4
sieh	40	4
schwester	40	9
weiter	39	6
deinem	39	6
zwischen	39	8
richter	39	7
retten	39	6
maid	39	4
männer	38	6
sag	38	3
angst	38	5
wirklich	37	8
keinen	37	6
leid	37	4
anderen	37	7
land	37	4
römer	37	5
zampano	37	7
prinz	37	5
könig	37	5
paris	37	5
bild	37	4
sagt	36	4
gleich	36	6
tut	36	3
hoch	36	4
familie	36	7
seinem	36	6
david	36	5
madame	36	6
jean	36	4
mr	35	2
dieb	35	4
besser	35	6
niemand	35	7
wahr	35	4
darf	34	4
gehe	34	4
gefunden	34	8
glücklich	34	9
namen	34	5
ganze	34	5
fort	34	4
hexerei	34	7
große	34	5
seele	34	5
böse	34	4
film	33	4
dazu	33	4
paar	33	4
kraft	33	5
uhr	33	3
allein	32	6
getan	32	5
schön	32	5
hören	32	5
sterben	32	7
meister	32	7
eure	32	4
erde	32	4
neue	31	4
steht	31	5
hund	31	4
jede	31	4
geh	31	3
verloren	31	8
drei	30	4
person	30	6
tom	30	3
treffen	30	7
beim	30	4
hilfe	30	5
recht	30	5
erste	30	5
weißt	30	5
genug	30	5
scharfrichter	30	13
herrn	30	5
feuer	30	5
freunde	30	7
de	30	2
sprechen	30	8
mittelalter	30	11
kerlchen	30	8
würden	29	6
sollen	29	6
schwer	29	6
hatten	29	6
sogar	29	5
bringt	29	6
davon	29	5
sondern	29	7
erst	29	4
jeder	29	5
ach	29	3
denken	29	6
lang	29	4
nächsten	29	8
dame	29	4
alte	29	4
bösen	29	5
tür	28	3
polizei	28	7
vier	28	4
reden	28	5
sofort	28	6
oft	28	3
hör	28	3
teil	28	4
körper	28	6
bekommen	28	8
gar	28	3
schuld	28	6
endlich	28	7
sollst	28	6
sehe	28	4
sonne	28	5
carlotta	28	8
wendy	28	5
verrückt	27	8
sollte	27	6
später	27	6
letzten	27	7
ganzen	27	6
stehen	27	6
gekommen	27	8
habt	27	4
na	27	2
schicksal	27	9
ruhe	27	4
rom	27	3
alt	27	3
peter	27	5
adele	27	5
fahren	26	6
stunde	26	6
arbeiten	26	8
erzählen	26	8
herren	26	6
einzige	26	7
beispiel	26	8
fünf	26	4
musste	26	6
hört	26	4
letzte	26	6
ziehen	26	6
judah	26	5
wagen	25	5
verlassen	25	9
darauf	25	6
krank	25	5
sollten	25	7
sieht	25	5
helfen	25	6
dafür	25	5
guten	25	5
wort	25	4
ehre	25	4
sonst	25	5
allen	25	5
armen	25	5
kopf	25	4
zeigen	25	6
himmel	25	6
platz	25	5
dies	25	4
marie	25	5
fragen	24	6
komme	24	5
sache	24	5
meines	24	6
mach	24	4
bring	24	5
seines	24	6
herzen	24	6
gesicht	24	7
folgt	24	5
gib	24	3
suchte	24	6
kleinen	24	7
bagdad	24	6
reddington	23	10
halten	23	6
büro	23	4
bringe	23	6
wusste	23	6
gebracht	23	8
wahrheit	23	8
daran	23	5
welche	23	6
beiden	23	6
seht	23	4
ruhig	23	5
mannes	23	6
dr	23	2
schlecht	23	8
mag	23	3
geist	23	5
reise	23	5
mama	23	4
bitten	23	6
nimm	23	4
geschichte	23	10
giovanni	23	8
hinter	22	6
fast	22	4
moment	22	6
hey	22	3
früh	22	4
beide	22	5
kapitel	22	7
mensch	22	6
jemand	22	6
frei	22	4
heißt	22	5
alter	22	5
hielt	22	5
suche	22	5
versprochen	22	11
alviano	22	7
mine	22	4
simonides	22	9
ben-hur	22	7
blut	21	4
ordnung	21	7
folgen	21	6
wollten	21	7
art	21	3
draußen	21	7
danke	21	5
the	21	3
bereits	21	7
rede	21	4
minuten	21	7
bett	21	4
holen	21	5
klänge	21	6
schwert	21	7
on	21	2
mörder	21	6
toten	21	5
solche	21	6
's	21	2
euer	21	4
leiden	21	6
felix	21	5
jude	21	4
jack	21	4
gallardo	21	8
xiaoping	20	8
li	20	2
luft	20	4
brüder	20	6
aller	20	5
pass	20	4
suchen	20	6
glaubst	20	7
unserer	20	7
schöne	20	6
großen	20	6
gefängnis	20	9
glaubt	20	6
hölle	20	5
niemals	20	7
sturm	20	5
zimmer	20	6
schatten	20	8
gold	20	4
jánošík	20	7
folgenden	20	9
fortsetzung	20	11
kameraden	20	9
phantom	20	7
antioch	20	7
halt	19	4
ihres	19	5
kenne	19	5
fand	19	4
kennen	19	6
ehemann	19	7
gegeben	19	7
wunderbar	19	9
rache	19	5
job	19	3
warst	19	5
neues	19	5
arm	19	3
allem	19	5
gefahr	19	6
dinge	19	5
tages	19	5
gestehen	19	8
akt	19	3
gebe	19	4
still	19	5
opfer	19	5
bald	19	4
braucht	19	7
schlaf	19	6
voll	19	4
hochzeit	19	8
christine	19	9
dürfen	18	6
wann	18	4
wen	18	3
außer	18	5
gestern	18	7
denen	18	5
vorbei	18	6
mache	18	5
damals	18	6
kleiner	18	7
schmidt	18	7
je	18	2
volk	18	4
stelle	18	6
tanzen	18	6
früher	18	6
gast	18	4
arbeiter	18	8
einst	18	5
liebst	18	6
deren	18	5
daß	18	3
zeiten	18	6
todes	18	5
holm	18	4
liebt	18	5
gute	18	4
häxan	18	5
prinzessin	18	10
lenin	18	5
hur	18	3
arrius	18	6
sucht	17	5
bereit	17	6
gleiche	17	7
gewesen	17	7
guter	17	5
seite	17	5
machte	17	6
wenig	17	5
sieben	17	6
rufen	17	5
strafe	17	6
warte	17	5
sobald	17	6
lieben	17	6
spielen	17	7
neuen	17	5
name	17	4
scheiterhaufen	17	14
kirche	17	6
tief	17	4
händen	17	6
kamen	17	5
schlafen	17	8
bleibt	17	6
untertitel	17	10
onkel	17	5
hut	17	3
heim	17	4
bergen	17	6
kári	17	4
lebt	17	4
sorgen	17	6
vergangenheit	17	13
fenster	17	7
caligari	17	8
doktor	17	6
herzog	17	6
marguerite	17	10
passiert	16	8
mund	16	4
darum	16	5
kindern	16	7
brauche	16	7
jedes	16	5
stark	16	5
stirbt	16	6
grund	16	5
eben	16	4
erzählt	16	7
versucht	16	8
keiner	16	6
dabei	16	5
denke	16	5
nürnberg	16	8
gottes	16	6
heiligen	16	8
reich	16	5
rat	16	3
nachdem	16	7
länger	16	6
unten	16	5
manchmal	16	8
erster	16	6
besten	16	6
findet	16	6
hoffnung	16	8
weinen	16	6
blick	16	5
zeigt	16	5
jesus	16	5
heilige	16	7
sklave	16	6
freundin	16	8
geschäft	16	8
gefallen	16	8
paul	16	4
bleibe	16	6
gern	16	4
schien	16	6
spricht	16	7
unschuldig	16	10
acht	16	4
geheimnis	16	9
silvester	16	9
junger	16	6
gaud	16	4
juden	16	5
patsy	16	5
lepic	16	5
eins	15	4
kümmern	15	7
siehst	15	6
melden	15	6
kurz	15	4
lizzy	15	5
gesucht	15	7
erhalten	15	8
fall	15	4
sage	15	4
solltest	15	8
machst	15	6
beste	15	5
lachen	15	6
arbeitet	15	8
kommst	15	6
ort	15	3
bekannt	15	7
vorstellen	15	10
jedem	15	5
groß	15	4
stand	15	5
vergiss	15	7
henker	15	6
barthel	15	7
unseren	15	7
arzt	15	4
licht	15	5
königin	15	7
zug	15	3
kleines	15	7
schlag	15	6
erwartet	15	8
gehst	15	5
kette	15	5
geboren	15	7
lebe	15	4
hunger	15	6
messer	15	6
tränen	15	6
plötzlich	15	9
kämpfen	15	7
freude	15	6
schönheit	15	9
cesare	15	6
jungs	15	5
schatz	15	6
florence	15	8
zauberer	15	8
zauberin	15	8
karna	15	5
dollar	15	6
monsieur	15	8
jill	15	4
keen	14	4
straße	14	6
schlüssel	14	9
getötet	14	7
spät	14	4
schicken	14	8
klar	14	4
hals	14	4
schreiben	14	9
hoffe	14	5
außerhalb	14	9
führt	14	5
ans	14	3
rest	14	4
auto	14	4
verstehen	14	9
versuchen	14	9
schau	14	5
nennen	14	6
kaum	14	4
meisten	14	7
wein	14	4
ertragen	14	8
nehme	14	5
angeklagte	14	10
einige	14	6
papa	14	4
beten	14	5
zog	14	3
gelsomina	14	9
bleib	14	5
denkt	14	5
matrosen	14	8
meer	14	4
sonntag	14	7
heraus	14	6
gesetz	14	6
regie	14	5
tante	14	5
heimlich	14	8
bezahlen	14	8
geschrieben	14	11
bilder	14	6
entgegen	14	8
hysterie	14	8
juan	14	4
salvago	14	7
larson	14	6
menachem	14	8
wakulintschuk	14	13
schlägt	13	7
schlagen	13	8
öffnen	13	6
hierher	13	7
nachricht	13	9
zehn	13	4
verheiratet	13	11
großes	13	6
wünschte	13	8
richtig	13	7
heißen	13	6
brücke	13	6
verdienen	13	9
bord	13	4
namens	13	6
geheimen	13	8
verändert	13	9
überall	13	7
geworden	13	8
genommen	13	8
rücken	13	6
of	13	2
voller	13	6
diener	13	6
idee	13	4
setzen	13	6
fiel	13	4
anders	13	6
spielt	13	6
folter	13	6
dorothea	13	8
schmerz	13	7
gestohlen	13	9
geht's	13	6
verbrannt	13	9
freiheit	13	8
lieb	13	4
singen	13	6
vaters	13	6
oben	13	4
bisschen	13	8
zuerst	13	6
könntest	13	8
see	13	3
süden	13	5
schrecklichen	13	13
traum	13	5
nachts	13	6
stimme	13	6
geister	13	7
male	13	4
verhext	13	7
erfahren	13	8
lhr	13	3
willkommen	13	10
harold	13	6
salbe	13	5
unbekannte	13	10
ruhm	13	4
wochen	13	6
träume	13	6
werk	13	4
mond	13	4
vasseur	13	7
black	13	5
huhn	13	4
odessa	13	6
raoul	13	5
nahe	12	4
fliegen	12	7
vorsichtig	12	10
monat	12	5
geglaubt	12	8
versteckt	12	9
höre	12	4
falls	12	5
wert	12	4
geschenk	12	8
jemals	12	6
etwa	12	4
hasse	12	5
wohin	12	5
ufer	12	4
ließ	12	4
schwöre	12	7
liegen	12	6
schauen	12	7
denkst	12	6
schaffen	12	8
seltsam	12	7
römischen	12	9
stolz	12	5
räuber	12	6
verbrechen	12	10
tat	12	3
natürlich	12	9
verlieren	12	9
beruf	12	5
nahmen	12	6
medizin	12	7
vielen	12	6
lag	12	3
tausende	12	8
willen	12	6
rosa	12	4
dorf	12	4
klettern	12	8
gegangen	12	8
stille	12	6
wollt	12	5
gutes	12	5
großer	12	6
professor	12	9
kloster	12	7
gestorben	12	9
schiff	12	6
abendessen	12	10
menschheit	12	10
geliebt	12	7
ist's	12	5
aktes	12	5
muß	12	3
entfernt	12	8
armand	12	6
krafft	12	6
hotel	12	5
brief	12	5
ägypter	12	7
druckers	12	8
weberin	12	7
gelehrter	12	9
jahrhunderte	12	12
gestalt	12	7
signora	12	7
yann	12	4
orlac	12	5
rotfuchs	12	8
jerusalem	12	9
gratus	12	6
esther	12	6
pierrette	12	9
geschäftsleitung	12	16
krankenhaus	11	11
fürchte	11	7
darüber	11	7
verstanden	11	10
hätten	11	6
sitzt	11	5
sitzen	11	6
fühle	11	5
lüge	11	4
erreichen	11	9
besessenheit	11	12
wiedersehen	11	11
sir	11	3
klingt	11	6
möglich	11	7
befehl	11	6
weniger	11	7
kennst	11	6
fühlte	11	6
direkt	11	6
schritt	11	7
lebens	11	6
stellen	11	7
finger	11	6
unserem	11	7
verzeihung	11	10
kerl	11	4
sünder	11	6
georg	11	5
zwar	11	4
gesellschaft	11	12
saß	11	3
teufels	11	7
fertig	11	6
wär	11	3
geführt	11	7
behalten	11	8
rolle	11	5
gefangenen	11	10
reichen	11	7
schreckliche	11	12
urteil	11	6
nimmt	11	5
unglück	11	7
gekocht	11	7
steh	11	4
publikum	11	8
lust	11	4
hörst	11	5
weise	11	5
hässlich	11	8
zuhause	11	7
spiel	11	5
lande	11	5
frühling	11	8
bildern	11	7
island	11	6
halla	11	5
jung	11	4
träumen	11	7
brachte	11	7
liebte	11	6
erklären	11	8
friedrich	11	9
getrieben	11	9
solch	11	5
mitternacht	11	11
wartet	11	6
nirgendwo	11	9
sünde	11	5
forderungen	11	11
armee	11	5
krankheiten	11	11
verdammte	11	9
atmen	11	5
wahnsinn	11	8
persönlich	11	10
krieg	11	5
unterschied	11	11
passagier	11	9
general	11	7
pierre	11	6
west	11	4
fuìr	11	5
zerstören	11	9
merlin	11	6
brauchen	10	8
ruft	10	4
direktor	10	8
danach	10	6
he	10	2
rein	10	4
antworten	10	9
buch	10	4
erinnerung	10	10
kriegen	10	7
suppe	10	5
lasse	10	5
benutzt	10	7
baby	10	4
mitleid	10	7
beweisen	10	8
boden	10	5
pavlovich	10	9
wären	10	5
laut	10	4
ding	10	4
klein	10	5
deines	10	6
ewige	10	5
schande	10	7
juli	10	4
handeln	10	7
prof	10	4
matzeroth	10	9
scheint	10	7
solange	10	7
besuchen	10	8
wozu	10	4
stein	10	5
wahre	10	5
statt	10	5
fleisch	10	7
dank	10	4
setz	10	4
woche	10	5
füßen	10	5
preis	10	5
lässt	10	5
angeklagten	10	11
leuten	10	6
möge	10	4
elend	10	5
herum	10	5
isst	10	4
bloß	10	4
müsst	10	5
gerne	10	5
zirkus	10	6
dran	10	4
weis	10	4
verdammten	10	10
fallen	10	6
euren	10	5
eltern	10	6
spielte	10	7
nahm	10	4
hungrig	10	7
gedacht	10	7
würdest	10	7
selben	10	6
halte	10	5
werdet	10	6
könnten	10	7
einander	10	8
tagen	10	5
preben	10	6
baron	10	5
wahrscheinlich	10	14
graf	10	4
mord	10	4
teils	10	5
erfüllen	10	8
gerettet	10	8
armer	10	5
magische	10	8
liebling	10	8
gebt	10	4
pfarrer	10	7
kapitän	10	7
geliebte	10	8
ah	10	2
eigenen	10	7
übrig	10	5
henrik	10	6
erinnert	10	8
klinik	10	6
stierkampf	10	10
torero	10	6
turm	10	4
verehrer	10	8
chance	10	6
leer	10	4
einsam	10	6
partie	10	6
tinkerbell	10	10
finde	10	5
palast	10	6
prinzen	10	7
produktion	10	10
goldsucher	10	10
jims	10	4
goldmine	10	8
norden	10	6
tanzlokal	10	9
sylvester	10	9
hugh	10	4
dorothy	10	7
aussätzige	10	10
arlette	10	7
panzerkreuzer	10	13
borschtsch	10	10
geschwader	10	10
eule	10	4
barry	10	5
washington	9	10
rief	9	4
töten	9	5
sechs	9	5
stunden	9	7
wolle	9	5
theater	9	7
nummer	9	6
leider	9	6
verliebt	9	8
frage	9	5
fällt	9	5
sachen	9	6
bezahlt	9	7
kümmert	9	7
hattest	9	7
jemanden	9	8
führen	9	6
treten	9	6
konnten	9	7
bank	9	4
sagst	9	5
irgendwas	9	9
zieht	9	5
gehabt	9	6
geschickt	9	9
besuch	9	6
ritter	9	6
hinrichtung	9	11
einziges	9	8
nürnberger	9	10
begann	9	6
ansehen	9	7
worden	9	6
aberglaube	9	10
cunz	9	4
patienten	9	9
erinnern	9	8
entkommen	9	9
stellt	9	6
raum	9	4
daumenschraube	9	14
gesprochen	9	10
bedeutet	9	8
furcht	9	6
kreuz	9	5
geworfen	9	8
worte	9	5
sklaven	9	7
lernen	9	6
steig	9	5
stahl	9	5
signorina	9	9
wegehr	9	6
fahrt	9	5
bestimmt	9	8
müde	9	4
schluss	9	7
anna	9	4
fest	9	4
wach	9	4
nächste	9	7
hinein	9	6
heran	9	5
not	9	3
fremden	9	7
nah	9	3
lächeln	9	7
polizisten	9	10
schnee	9	6
unmöglich	9	9
oper	9	4
jedoch	9	6
letzter	9	7
solchen	9	7
diesmal	9	7
kleid	9	5
puppe	9	5
fuhrmann	9	8
kamera	9	6
edit	9	4
geistern	9	8
fahrer	9	6
gedanken	9	8
reicht	9	6
abschaum	9	8
tragen	9	6
john	9	4
mönch	9	5
mrs	9	3
narren	9	6
zauberei	9	8
gehalten	9	8
teufeln	9	7
sabbat	9	6
frommen	9	7
inquisitoren	9	12
jesper	9	6
folterkammer	9	12
zeichen	9	7
narr	9	4
schreiber	9	9
zwingt	9	6
massen	9	6
liebste	9	7
schätzen	9	8
vermögen	9	8
vitelozzo	9	9
tausend	9	7
sprichst	9	8
rose	9	4
nieder	9	6
mauern	9	6
zar	9	3
kalif	9	5
heimat	9	6
truppen	9	7
moan	9	4
sylvestre	9	9
goldrausch	9	10
einsamer	9	8
heiratsvermittler	9	17
völker	9	6
streik	9	6
hollywood	9	9
haltet	8	6
position	8	8
unterwegs	8	9
gefangene	8	9
wieso	8	5
monaten	8	7
sicherheit	8	10
verboten	8	8
größte	8	6
schule	8	6
ecke	8	4
eigentlich	8	10
tracy	8	5
war's	8	5
gegend	8	6
halben	8	6
spaß	8	4
probleme	8	8
beginnen	8	8
taten	8	5
anderes	8	7
verdient	8	8
dorthin	8	7
geduld	8	6
kunden	8	6
eilig	8	5
zweiten	8	7
drin	8	4
verdammt	8	8
dritten	8	7
läuft	8	5
plan	8	4
stärker	8	7
galgen	8	6
verbrennen	8	10
jorg	8	4
trifft	8	6
fluss	8	5
standen	8	7
mut	8	3
treu	8	4
marga	8	5
schrecklich	8	11
hof	8	3
lehre	8	5
bewusst	8	7
zukunft	8	7
fern	8	4
deshalb	8	7
wenigstens	8	10
pest	8	4
starb	8	5
leise	8	5
tode	8	4
brechen	8	7
bürger	8	6
setzt	8	5
hinweg	8	6
kunst	8	5
volkes	8	6
braut	8	5
dummkopf	8	8
new	8	3
hübsch	8	6
brust	8	5
haken	8	5
nerven	8	6
kleider	8	7
damen	8	5
künstler	8	8
-ja	8	3
tust	8	4
mantel	8	6
wind	8	4
st	8	2
schutz	8	6
kennt	8	5
eigene	8	6
hunde	8	5
sterne	8	6
vergisst	8	8
kannte	8	6
terje	8	5
tanz	8	4
leicht	8	6
neuer	8	5
witwe	8	5
szenen	8	6
ejvind	8	6
offen	8	5
verwalter	8	9
pflicht	8	7
reiten	8	6
kuss	8	4
behandelt	8	9
betrogen	8	8
gnädige	8	7
bewegen	8	7
geraubt	8	7
hass	8	4
wahl	8	4
somnambulen	8	11
geschehen	8	9
erfüllt	8	7
wachen	8	6
mögen	8	5
ring	8	4
schönste	8	8
henry	8	5
verzweiflung	8	12
sorge	8	5
liebhaber	8	9
zahlen	8	6
sprach	8	6
wünscht	8	7
besitz	8	6
freitag	8	7
sicht	8	5
gebunden	8	8
magischen	8	9
kranke	8	6
trank	8	5
fuchs	8	5
verwandelt	8	10
jene	8	4
donner	8	6
schauspieler	8	12
kampf	8	5
arena	8	5
schwarzen	8	9
hohen	8	5
eurer	8	5
adorno	8	6
antwort	8	7
great	8	5
bend	8	4
vore	8	4
irgendwo	8	8
frankreich	8	10
meere	8	5
tal	8	3
teppich	8	7
tote	8	4
verschollen	8	11
kehrt	8	5
hank	8	4
partner	8	7
millionär	8	9
berditschew	8	11
lenins	8	6
oz	8	2
fürchten	8	8
bethlehem	8	9
römische	8	8
gebieter	8	8
offizier	8	8
legionen	8	8
rennen	8	6
unrein	8	6
potemkin	8	8
schlagt	8	7
krankenwagen	7	12
amerika	7	7
jolene	7	6
parker	7	6
stimmt	7	6
verhalten	7	9
seien	7	5
nennt	7	5
daraus	7	6
hab's	7	5
halb	7	4
problem	7	7
leitung	7	7
verstehe	7	8
schlimmer	7	9
erkannt	7	7
darin	7	5
gefolgt	7	7
millionen	7	9
typ	7	3
rufe	7	4
dona	7	4
hältst	7	6
okay	7	4
alleine	7	7
füße	7	4
hubschrauber	7	12
genannt	7	7
nett	7	4
lustig	7	6
brand	7	5
weitere	7	7
großartig	7	9
weder	7	5
überhaupt	7	9
ganzes	7	6
wohnung	7	7
verdienst	7	9
gewalt	7	6
verbrecher	7	10
gericht	7	7
gezwungen	7	9
gefällt	7	7
entdeckt	7	8
schweren	7	8
knochen	7	7
gnade	7	5
langsam	7	7
berührt	7	7
zeig	7	4
auge	7	4
schein	7	6
haut	7	4
wunder	7	6
krämpfe	7	7
behandeln	7	9
schmerzen	7	9
straßen	7	7
schulter	7	8
täglich	7	7
hält	7	4
vergangen	7	9
mitte	7	5
stock	7	5
wand	7	4
mittelalterlichen	7	17
mai	7	3
weint	7	5
gebrauchen	7	10
vorher	7	6
hohe	7	4
allmächtige	7	11
wichtig	7	7
führte	7	6
stimmen	7	7
sam	7	3
william	7	7
richtige	7	8
bekommt	7	7
-ich	7	4
lumpen	7	6
brennt	7	6
jagd	7	4
wenn's	7	6
'ne	7	3
spiele	7	6
lied	7	4
wärst	7	5
seil	7	4
reisen	7	6
welches	7	7
morgens	7	7
weib	7	4
osten	7	5
fuß	7	3
königs	7	6
zuletzt	7	7
deck	7	4
heut	7	4
blumen	7	6
anfang	7	6
hol	7	3
süße	7	4
verlor	7	6
heiße	7	5
akts	7	4
schloss	7	7
feigling	7	8
küssen	7	6
lebte	7	5
bat	7	3
gelebt	7	6
langen	7	6
leo	7	3
gebeten	7	7
martin	7	6
scheinen	7	8
laune	7	5
fräulein	7	8
traurig	7	7
könne	7	5
aimée	7	5
augenblick	7	10
jugend	7	6
seltsamen	7	9
geschah	7	7
zelle	7	5
anderer	7	7
gleichen	7	8
legen	7	5
genuine	7	7
befragung	7	9
welch	7	5
wunsch	7	6
verschwinden	7	12
einsame	7	7
folgende	7	8
versprechen	7	11
beeil	7	5
erschöpft	7	9
ständig	7	7
bete	7	4
blei	7	4
übersetzung	7	11
gaston	7	6
geliebter	7	9
höhle	7	5
hilf	7	4
nr	7	2
ziemlich	7	8
yquem	7	5
voraus	7	6
besorgt	7	7
daher	7	5
mary	7	4
näher	7	5
seilen	7	6
kuh	7	3
gaben	7	5
seltsame	7	8
beine	7	5
form	7	4
danken	7	6
gefährlich	7	10
knoten	7	6
zerstört	7	8
mysteriösen	7	11
begegnung	7	9
betreten	7	8
helden	7	6
ferne	7	5
väter	7	5
schönen	7	7
wahrlich	7	8
blieb	7	5
sieg	7	4
getrunken	7	9
verlorenen	7	10
rote	7	4
allah	7	5
briefe	7	6
pan	7	3
feen	7	4
piraten	7	7
öffnet	7	6
tore	7	4
tapfer	7	6
befreier	7	8
paimpol	7	7
mademoiselle	7	12
antworte	7	8
verging	7	7
alaska	7	6
haufen	7	6
magen	7	5
berühmt	7	7
uscher	7	6
braìutigam	7	11
masse	7	5
lm	7	2
josef	7	5
comte	7	5
m.	7	2
signal	7	6
maschinen	7	9
ziel	6	4
versprich	6	9
zeitung	6	7
dieselbe	6	8
organisation	6	12
verfolgen	6	9
route	6	5
helikopter	6	10
gilt	6	4
zeugen	6	6
arbeitete	6	9
whitefog	6	8
liebsten	6	8
boot	6	4
neu	6	3
wär's	6	5
existiert	6	9
ahnung	6	6
herausfinden	6	12
bote	6	4
woods	6	5
tabak	6	5
anrufen	6	7
botschaft	6	9
schuhe	6	6
staub	6	5
erinnerst	6	9
gerufen	6	7
liz	6	3
ehrlichkeit	6	11
aufhalten	6	9
schlimmste	6	10
verspreche	6	10
gearbeitet	6	10
gelegenheit	6	11
agent	6	5
angekommen	6	10
hart	6	4
zustand	6	7
nase	6	4
erlauben	6	8
erledigen	6	9
beweise	6	7
hättest	6	7
irgendein	6	9
versteck	6	8
punkt	6	5
verraten	6	8
angestellt	6	10
vierten	6	7
anfangen	6	8
jemandem	6	8
by	6	2
richten	6	7
wille	6	5
dauert	6	6
amt	6	3
stöhnt	6	6
april	6	5
verheißungsvolle	6	16
klang	6	5
durchaus	6	8
passieren	6	9
besonders	6	9
menge	6	5
üblich	6	6
gestellt	6	8
kuriose	6	7
zweite	6	6
leichen	6	7
haar	6	4
indem	6	5
herein	6	6
ehrliche	6	8
unbedingt	6	9
wichtige	6	8
dunkel	6	6
tatsächlich	6	11
schreibt	6	8
geöffnet	6	8
elender	6	7
reue	6	4
selber	6	6
erlebt	6	6
erhoben	6	7
seltenen	6	8
eigenes	6	7
verlangen	6	9
für	6	4
york	6	4
reichtum	6	8
dach	6	4
eisen	6	5
gibt's	6	6
end	6	3
hinterher	6	9
trinken	6	7
aufhören	6	8
pferd	6	5
möchten	6	7
gewarnt	6	7
schwestern	6	10
