word_form	frequency	length
número	100	6
producto	100	8
alimento	100	8
agricultura	100	11
investigación	99	13
principio	99	9
menos	99	5
relativas	99	9
creación	99	8
sistemas	98	8
proceso	98	7
título	98	6
función	98	7
aect	98	4
tic	97	3
están	96	5
establece	96	9
discriminación	95	14
lugar	95	5
necesidad	94	9
dicho	94	5
funciones	94	9
deberían	94	8
primer	94	6
mujeres	94	7
ejemplo	93	7
legislativa	93	11
interior	93	8
está	93	4
referencia	93	10
actividad	93	9
establecido	92	11
previa	92	6
organismos	92	10
financieras	92	11
técnicos	91	8
máximo	91	6
siguientes	91	10
pueda	91	5
escala	91	6
será	90	4
regional	89	8
ello	89	4
papel	89	5
otro	88	4
través	88	6
todo	88	4
toda	88	4
vida	88	4
enmiendas	87	9
necesidades	87	11
publicación	87	11
do	87	2
además	87	6
concesión	87	9
nutricionales	87	13
partidos	87	8
especialmente	86	13
realización	86	11
diferentes	86	10
civil	86	5
fomentar	86	8
situación	84	9
apdo.	84	5
contexto	84	8
ámbitos	84	7
trabajadores	83	12
resultados	83	10
políticos	83	9
plan	83	4
redes	82	5
elaboración	82	11
dentro	82	6
subraya	82	7
gran	81	4
nutricional	81	11
tiempo	80	6
respuesta	80	9
millones	80	8
hacer	80	5
cantidad	80	8
interés	79	7
siempre	79	7
refiere	79	7
podría	79	6
economía	79	8
origen	79	6
presupuesto	79	11
bajo	78	4
modo	78	4
guión	78	5
administración	78	14
lisboa	78	6
pesca	78	5
virtud	77	6
procedimientos	77	14
efectuarse	77	10
constituye	76	10
pero	76	4
mejora	76	6
tales	76	5
hayan	76	5
europeas	76	8
organismo	76	9
después	76	7
industria	75	9
uno	75	3
resultado	75	9
requisitos	75	10
cuestión	75	8
económica	75	9
cohesión	75	8
fomento	75	7
versión	74	7
examen	74	6
coordinación	74	12
haya	74	4
alimentaria	74	11
preparación	74	11
largo	74	5
término	74	7
corrección	73	10
científicos	73	11
cultivos	73	8
vistos	72	6
hace	72	4
n°	72	2
ter	72	3
atención	72	8
tienen	71	6
autoridades	71	11
tres	71	4
medida	71	6
cual	71	4
tecnologías	71	11
lucha	71	5
director	71	8
órgano	71	6
cursiva	70	7
servicio	70	8
claramente	69	10
competencia	69	11
reducir	69	7
regionales	69	10
ese	69	3
bien	69	4
población	69	9
efectos	69	7
nueva	68	5
manera	68	6
carácter	68	8
fase	68	4
decisiones	68	10
conocimientos	68	13
competitividad	68	14
instrumentos	68	12
comunitarios	68	12
europa	68	6
modificaciones	67	14
generales	67	9
obstante	67	8
transportes	67	11
públicos	67	8
sectores	67	8
cinco	67	5
prioridades	67	11
rechazar	66	8
interesados	66	11
inversiones	66	11
solicitante	66	11
sido	65	4
sean	65	4
dos	65	3
total	65	5
directrices	65	11
especial	65	8
pobreza	65	7
encarga	64	7
mínimo	64	6
tras	64	4
específicas	64	11
crear	64	5
vehículos	64	9
partes	64	6
graves	64	6
ni	64	2
ante	64	4
mi	64	2
presupuestario	64	14
auditoría	64	9
ii	63	2
medioambiental	63	14
establecidos	63	12
reducción	63	9
oportunidades	63	13
calefacción	63	11
teniendo	62	8
principios	62	10
turismo	62	7
puedan	62	6
solamente	62	9
tareas	62	6
local	62	5
propuesto	61	9
transmita	61	9
adoptar	61	7
vigor	61	5
facilitar	61	9
cuales	60	6
apoyo	60	5
muy	60	3
notificación	60	12
sino	60	4
euros	60	5
dar	60	3
mejor	59	5
observaciones	59	13
suprimido	59	9
organización	59	12
posibilidad	59	11
territorial	59	11
miras	58	5
cambio	58	6
poder	58	5
ponentes	58	8
designación	58	11
consiguiente	58	12
definición	58	10
dieta	58	5
periodo	58	7
rápida	58	6
reestructuraciones	58	18
red	57	3
the	57	3
niveles	57	7
territorio	57	10
según	57	5
carretera	57	9
país	57	4
superior	57	8
convenio	57	8
promover	57	8
prevención	57	10
eficacia	56	8
capacidad	56	9
dicha	56	5
diciembre	56	9
marzo	56	5
aplicará	56	8
cuanto	56	6
disposición	56	11
naturales	56	9
vistas	55	6
propiedad	55	9
naturaleza	55	10
inclusión	55	9
nutriente	55	9
potencial	55	9
compromiso	55	10
forestales	55	10
refrigeración	55	13
establecimiento	54	15
competentes	54	11
p.	54	2
cumplimiento	54	12
agentes	54	7
sentido	54	7
revisión	54	8
medioambientales	54	16
elemento	54	8
estratégico	54	11
utilizados	53	10
legislativo	53	11
criterios	53	9
tipo	53	4
controles	53	9
registro	53	8
utilizarse	53	10
explotación	53	11
lista	53	5
capital	53	7
energías	53	8
aprueba	52	7
día	52	3
necesarias	52	10
hecho	52	5
pe	52	2
enero	52	5
riesgo	52	6
edad	52	4
fundamental	52	11
agrícolas	52	9
grupos	52	6
declaración	52	11
económicos	52	10
contribución	52	12
agricultores	52	12
basa	51	4
plenamente	51	10
tardar	51	6
artículos	51	9
desarrollar	51	11
aplicar	51	7
prever	51	6
consumidores	51	12
frente	51	6
asistencia	51	10
pago	51	4
exclusión	51	9
estrategias	51	11
dispuesto	50	9
referencias	50	11
reglamentos	50	11
empresa	50	7
sustancia	50	9
impacto	50	7
jurídicos	50	9
integración	50	11
transfronteriza	50	15
prioritarios	50	12
agencia	50	7
eje	50	3
insta	50	5
natural	49	7
iniciativa	49	10
decir	49	5
riesgos	49	7
laboral	49	7
puestos	49	7
públicas	49	8
innovación	49	10
fundamentales	49	13
importe	49	7
garantía	49	8
educación	49	9
aumentar	49	8
nombramiento	49	12
biocarburantes	49	14
contemplados	48	12
tercera	48	7
entrada	48	7
prácticas	48	9
modifica	48	8
principales	48	11
emitir	48	6
documento	48	9
siguiente	48	9
financieros	48	11
problemas	48	9
género	48	6
emergencias	48	11
alguna	47	6
estructurales	47	13
modificada	47	10
responsabilidad	47	15
meses	47	5
eficaz	47	6
futuro	47	6
profesional	47	11
siendo	47	6
internacional	47	13
mercados	47	8
estudios	47	8
seguimiento	47	11
iniciativas	47	11
informes	47	8
jóvenes	47	7
diversificación	47	15
presentado	46	10
cabo	46	4
hora	46	4
informará	46	9
distintos	46	9
ejercicio	46	9
qué	46	3
añadido	46	7
energético	46	10
valores	46	7
misma	46	5
contiene	46	8
reforzar	46	8
señala	46	6
establecer	45	10
hay	45	3
importantes	45	11
les	45	3
internacionales	45	15
significado	45	11
cargo	45	5
ejecutivo	45	9
aspectos	45	8
gastos	45	6
agrícola	45	8
unos	44	4
último	44	6
categorías	44	10
presentará	44	10
estar	44	5
diversidad	44	10
agrario	44	7
previsto	43	8
reforzada	43	9
competencias	43	12
descanso	43	8
diario	43	6
suministro	43	10
organizaciones	43	14
alegarse	43	8
aportación	43	10
madera	43	6
funcionamiento	42	14
esa	42	3
evitar	42	6
determinadas	42	12
alto	42	4
apartados	42	9
aumento	42	7
específicos	42	11
características	42	15
grupo	42	5
generalmente	42	12
proteger	42	8
justicia	42	8
formas	42	6
órganos	42	7
deslocalizaciones	42	17
coto	42	4
salvo	41	5
costes	41	6
transparencia	41	13
fines	41	5
adecuado	41	8
respecta	41	8
grasas	41	6
etiquetado	41	10
enseñanza	41	9
incluidas	41	9
promoción	41	9
práctica	41	8
comercio	41	8
debate	41	6
presupuestaria	41	14
anual	41	5
independencia	41	13
representante	41	13
inversión	41	9
planes	41	6
conciliación	41	12
biomasa	41	7
algunos	40	7
existentes	40	10
demás	40	5
pertinentes	40	11
destinados	40	10
toma	40	4
factores	40	8
recepción	40	9
nombre	40	6
enfoque	40	7
cultural	40	8
indican	39	7
indicación	39	10
dichos	39	6
presentar	39	9
porcentaje	39	10
tengan	39	6
conductor	39	9
noviembre	39	9
esté	39	4
nutrientes	39	10
in	39	2
interno	39	7
consecuencias	39	13
institución	39	11
recomendación	38	13
lingüística	38	11
subvenciones	38	12
jurídica	38	8
modificación	38	12
perjuicio	38	9
operaciones	38	11
sustancias	38	10
global	38	6
tenga	38	5
oficial	38	7
estará	38	6
septiembre	38	10
referente	37	9
pendiente	37	9
cambios	37	7
alcanzar	37	8
digital	37	7
terceros	37	8
establecidas	37	12
personal	37	8
curso	37	5
esto	37	4
redacción	37	9
junio	37	5
problema	37	8
petición	37	8
métodos	37	7
plurianual	37	10
euratom	37	7
comunidades	37	11
apoyar	37	6
intereses	37	9
das	37	3
reforma	37	7
destaca	37	7
explicación	36	11
indicado	36	8
supeditadas	36	11
efectiva	36	8
pequeñas	36	8
prevé	36	5
anterior	36	8
actual	36	6
cuyo	36	4
aplicable	36	9
buena	36	5
resulta	36	7
documentos	36	10
bienes	36	6
posibilidades	36	13
presupuestos	36	12
conviene	36	8
lengua	36	6
biodiversidad	36	13
catástrofes	36	11
negrita	35	7
fina	35	4
erróneos	35	8
omitidos	35	8
momento	35	7
julio	35	5
ampliación	35	10
motivos	35	7
relacionados	35	12
permita	35	7
hacia	35	5
experiencia	35	11
contratos	35	9
condición	35	9
disponibles	35	11
alimentarios	35	12
modelo	35	6
análisis	35	8
créditos	35	8
cómo	35	4
recuerda	35	8
ayudar	35	6
signos	34	6
construcción	34	12
pues	34	4
puesto	34	6
trato	34	5
mayo	34	4
días	34	4
dichas	34	6
fuera	34	5
consecuencia	34	12
principal	34	9
aplicables	34	10
sodio	34	5
dirección	34	9
vigilancia	34	10
garantías	34	9
obtenidos	34	9
adecuada	33	8
of	33	2
jan	33	3
debido	33	6
necesaria	33	9
incluidos	33	9
contemplado	33	11
realizar	33	8
esos	33	4
mantenimiento	33	13
acerca	33	6
publicidad	33	10
ofrecen	33	7
mes	33	3
naturalmente	33	12
embargo	33	7
relacionadas	33	12
zona	33	4
despliegue	33	10
obligaciones	33	12
próximos	33	8
prestadores	33	11
adecuados	32	9
términos	32	8
correspondientes	32	16
pertinente	32	10
tendrá	32	6
puntos	32	6
lograr	32	6
equilibrio	32	10
previstas	32	9
específica	32	10
cumplir	32	7
cuestiones	32	10
obtener	32	7
sigue	32	5
materias	32	8
económicas	32	10
transfronterizos	32	16
cultura	32	7
agencias	32	8
incendios	32	9
incentivos	31	10
incluida	31	8
aplicarán	31	9
aprobado	31	8
favor	31	5
seguir	31	6
normativa	31	9
conductores	31	11
incrementar	31	11
distintas	31	9
mencionado	31	10
duración	31	8
segundo	31	7
correspondiente	31	15
consumo	31	7
tenerse	31	7
beneficios	31	10
aguas	31	5
aceptados	31	9
procede	31	7
procesos	31	8
eficiencia	30	10
estén	30	5
reglamentario	30	13
simplificado	30	12
conveniente	30	11
cadena	30	6
sería	30	5
relativos	30	9
peso	30	4
ellos	30	5
régimen	30	7
tecnología	30	10
alimenticios	30	12
unas	30	4
interesadas	30	11
grasa	30	5
industrial	30	10
sucesivo	30	8
supervisión	30	11
representantes	30	14
adquisición	30	11
esfuerzos	30	9
delegación	30	10
perspectivas	30	12
compromisos	30	11
infraestructuras	30	16
discapacidad	30	12
hacienda	30	8
silvicultura	30	12
sustancialmente	29	15
reciente	29	8
propia	29	6
conclusiones	29	12
van	29	3
desempeñar	29	10
determinados	29	12
actualidad	29	10
tipos	29	5
muchos	29	6
significativa	29	13
capítulo	29	8
límite	29	6
conservación	29	12
ningún	29	6
acto	29	4
reconocimiento	29	14
técnicas	29	8
trabajos	29	8
directores	29	10
carta	29	5
conocimiento	29	12
finanzas	29	8
me	29	2
indicadores	29	11
energéticos	29	11
serán	28	5
enmienda	28	8
nuts	28	4
introducción	28	12
categoría	28	9
estructura	28	10
falta	28	5
jurídicas	28	9
trate	28	5
únicamente	28	10
cuya	28	4
principalmente	28	14
expertos	28	8
protocolo	28	9
climático	28	9
intervención	28	12
existencia	28	10
particularmente	28	15
podrían	28	7
cualificaciones	28	15
programación	28	12
reservas	28	8
renovable	28	9
orientación	28	11
mundo	28	5
he	28	2
amplio	28	6
futuras	28	7
satisfacción	28	12
portuarios	28	10
globalización	28	13
mundial	28	7
traslado	28	8
consulte	27	8
incluir	27	7
aún	27	3
actualmente	27	11
preciso	27	7
parece	27	6
comisiónes	27	10
haber	27	5
coherente	27	9
dado	27	4
respetar	27	8
períodos	27	8
propio	27	6
octubre	27	7
serie	27	5
minerales	27	9
tradicionales	27	13
adecuadas	27	9
establecerá	27	11
elevado	27	7
obstáculos	27	10
clave	27	5
respeto	27	7
determinado	27	11
responsable	27	11
situaciones	27	11
ejes	27	4
abril	27	5
obligación	27	10
abierto	27	7
solidaridad	27	11
emergencia	27	10
puerto	27	6
gotemburgo	27	10
código	26	6
incluye	26	7
sección	26	7
estadísticas	26	12
elaborar	26	8
incluso	26	7
a6	26	2
suficiente	26	10
legislaciones	26	13
ahora	26	5
reducido	26	8
alentar	26	7
fisiológico	26	11
evolución	26	9
centros	26	7
varios	26	6
va	26	2
asunto	26	6
coste	26	5
método	26	6
grandes	26	7
directa	26	7
subvención	26	10
selección	26	9
mecanismo	26	9
maria	26	5
afectados	26	9
específico	26	10
fases	26	5
satélite	26	8
requerimiento	26	13
circunstancias	26	14
estudio	26	7
entorno	26	7
emitidas	26	8
atañe	26	5
luchar	26	6
actuaciones	26	11
candidatura	26	11
reestructuración	26	16
acoge	26	5
peces	26	5
afecta	25	6
plazos	25	6
puesta	25	6
exterior	25	8
mencionadas	25	11
conducción	25	10
constituyen	25	11
horas	25	5
interlocutores	25	14
ninguna	25	7
destinadas	25	10
vitaminas	25	9
comunicaciones	25	14
cumplan	25	7
publicará	25	9
escrito	25	7
solicitar	25	9
examinará	25	9
mantener	25	8
trata	25	5
carbohidratos	25	13
fuente	25	6
permitir	25	8
positiva	25	8
contenidos	25	10
pilar	25	5
esencial	25	8
reunión	25	7
transeuropeas	25	13
nombrado	25	8
reformas	25	8
asegurar	25	8
única	24	5
administrativa	24	14
sustituidos	24	11
permitan	24	8
espacio	24	7
límites	24	7
eficaces	24	8
independientemente	24	18
quáter	24	6
orden	24	5
especiales	24	10
persona	24	7
posee	24	5
saludable	24	9
poseen	24	6
ácidos	24	6
define	24	6
profesionales	24	13
designado	24	9
antepuesto	24	10
agrupación	24	10
modalidades	24	11
independiente	24	13
actuales	24	8
jurisdiccional	24	14
demanda	24	7
colaboración	24	12
activos	24	7
movilizar	24	9
opiniónes	24	9
difusión	24	8
consecución	24	11
patrimonio	24	10
pregunta	24	8
pac	24	3
estratégicas	24	12
sostenibilidad	24	14
regímenes	24	9
aprendizaje	24	11
agroalimentario	24	15
usuarios	23	8
utilizar	23	8
único	23	5
vehículo	23	8
máxima	23	6
tercer	23	6
primas	23	6
ésta	23	4
opiniones	23	9
directamente	23	12
adoptadas	23	9
hagan	23	5
transformación	23	14
ofrece	23	6
relaciones	23	10
razones	23	7
permanente	23	10
prioridad	23	9
coherencia	23	10
dificultades	23	12
radionavegación	23	15
edit	23	4
mecanismos	23	10
giuseppe	23	8
d.	23	2
hincapié	23	8
grave	23	5
sola	23	4
universidad	23	11
tierras	23	7
gobernanza	23	10
i2010	23	5
proporcionar	22	12
unidades	22	8
sustituirla	22	11
diversas	22	8
josé	22	4
amplia	22	6
seis	22	4
intercambio	22	11
comunes	22	7
algunas	22	7
posterior	22	9
solicitudes	22	11
humano	22	6
contribuirá	22	11
niños	22	5
incluido	22	8
ml	22	2
político	22	8
crea	22	4
finalidad	22	9
empresarial	22	11
estatales	22	9
derivados	22	9
logrado	22	7
considero	22	9
deslocalización	22	15
paisajes	22	8
explotaciones	22	13
tarifas	21	7
haga	21	4
iii	21	3
fue	21	3
nota	21	4
contempladas	21	12
agua	21	4
electricidad	21	12
éstos	21	5
llevar	21	6
recomendaciones	21	15
cantidades	21	10
restricciones	21	13
grasos	21	6
afectan	21	7
efectúa	21	7
basarse	21	7
sanidad	21	7
ir	21	2
informaciones	21	13
orientaciones	21	13
demora	21	6
evaluaciones	21	12
completar	21	9
útil	21	4
oportuno	21	8
infantil	21	8
propios	21	7
aunque	21	6
éxito	21	5
constitución	21	12
ofrecer	21	7
aplica	21	6
galileo	21	7
privado	21	7
monitorio	21	9
oportunidad	21	11
gargani	21	7
confianza	21	9
aquí	21	4
puertos	21	7
poblaciones	21	11
recomienda	21	10
especies	21	8
suelo	21	5
shetland	21	8
generación	21	10
leader	21	6
espectro	21	8
transferencia	20	13
aprobados	20	9
adopte	20	6
administrativas	20	15
figuran	20	7
saber	20	5
marie	20	5
actuación	20	9
mercancías	20	10
infracción	20	10
éstas	20	5
laborales	20	9
comercial	20	9
inferior	20	8
centro	20	6
adoptarán	20	9
sí	20	2
diálogo	20	7
exposición	20	10
perfiles	20	8
basada	20	6
difícil	20	7
pérdida	20	7
adaptarse	20	9
junto	20	5
técnica	20	7
decidir	20	7
beneficiarios	20	13
libertad	20	8
asociación	20	10
donde	20	5
judiciales	20	10
libro	20	5
manuel	20	6
privados	20	8
participar	20	10
impulsar	20	8
observa	20	7
porque	20	6
emisiones	20	9
transposición	20	13
dimensión	20	9
responsabilidades	20	17
muchas	20	6
espíritu	20	8
modernización	20	13
transacción	20	11
renta	20	5
solla	20	5
directriz	20	9
infraestructura	19	15
armonización	19	12
esas	19	4
actuar	19	6
apliquen	19	8
material	19	8
tráfico	19	7
conclusión	19	10
participen	19	10
equilibrada	19	11
similares	19	9
científico	19	10
pyme	19	4
existen	19	7
den	19	3
autorizadas	19	11
produzca	19	8
asociaciones	19	12
fabricante	19	10
expediente	19	10
lenguas	19	7
conceder	19	8
favorable	19	9
mismos	19	6
asesoramiento	19	13
gobierno	19	8
abierta	19	7
constitucional	19	14
reconoce	19	8
recibir	19	7
establecen	19	10
marcha	19	6
buenas	19	6
evaluar	19	7
renovación	19	10
mujer	19	5
étnico	19	6
sexo	19	4
garantizada	19	11
etc.	19	4
reglamentación	19	14
instalaciones	19	13
pesquera	19	8
capturas	19	8
familias	19	8
radiaciones	19	11
debidamente	18	11
electrónica	18	11
territoriales	18	13
presenta	18	8
subsidiariedad	18	14
infracciones	18	12
basado	18	6
semanas	18	7
conseguir	18	9
ejercer	18	7
figura	18	6
adecuadamente	18	13
varias	18	6
administrativo	18	14
poner	18	5
comparación	18	11
progresos	18	9
cabe	18	4
culturales	18	10
necesarios	18	10
materiales	18	10
financiadas	18	11
ocde	18	4
candidatos	18	10
opina	18	5
ingresos	18	8
exigencias	18	10
reino	18	5
fiscal	18	6
aceptar	18	7
incorpore	18	9
solo	18	4
rtet	18	4
transmisión	18	11
apropiada	18	9
prorrogado	18	10
racial	18	6
sexual	18	6
considerable	18	12
igual	18	5
titulada	18	8
internet	18	8
usted	18	5
da	18	2
reuniones	18	9
mis	18	3
posibles	18	8
destinatario	18	12
indispensable	18	13
descartes	18	9
alta	18	4
cuota	18	5
innovaciones	18	12
ópticas	18	7
accionistas	18	11
firme	17	5
tendrán	17	7
contratación	17	12
diversos	17	8
budg	17	4
mínimas	17	7
aparato	17	7
interoperabilidad	17	17
éste	17	4
concretas	17	9
diferencia	17	10
sanciones	17	9
encuentran	17	10
establezca	17	10
anteriores	17	10
respectivos	17	11
velar	17	5
eliminación	17	11
residuos	17	8
tomar	17	5
inmediatamente	17	14
refieren	17	8
enfermedades	17	12
comerciales	17	11
presencia	17	9
sal	17	3
permite	17	7
incremento	17	10
importador	17	10
pondrá	17	6
examinar	17	8
ferreira	17	8
nacionalidad	17	12
operación	17	9
b.	17	2
permitirá	17	9
destinada	17	9
autorizaciones	17	14
gasto	17	5
diferencias	17	11
religión	17	8
hombres	17	7
celebración	17	11
favorecer	17	9
prevenir	17	8
javier	17	6
integrado	17	9
prestación	17	10
responder	17	9
tasa	17	4
superficie	17	10
asignen	17	7
invernadero	17	11
viven	17	5
proceda	16	7
contrato	16	8
mejores	16	7
introducir	16	10
clara	16	5
correcta	16	8
efectuar	16	8
incluirá	16	8
previstos	16	9
aquellos	16	8
cometido	16	8
mínima	16	6
determinar	16	10
mismas	16	6
presión	16	7
habida	16	6
numerosas	16	9
autorizado	16	10
cuatro	16	6
minutos	16	7
fijados	16	7
realizada	16	9
campañas	16	8
aspecto	16	7
explotadores	16	12
identificar	16	11
sensación	16	9
fiables	16	7
aproximación	16	12
directivas	16	10
comercialización	16	16
representación	16	14
mencionados	16	11
representa	16	10
consejos	16	8
detalladas	16	10
prevista	16	8
suficientemente	16	15
recibo	16	6
protegidos	16	10
posteriores	16	11
significativamente	16	18
suficientes	16	11
requieren	16	9
definidos	16	9
margen	16	6
definir	16	7
incluya	16	7
fiabilidad	16	10
dada	16	4
libre	16	5
tribunales	16	10
luz	16	3
apoya	16	5
a.	16	2
adjudicación	16	12
grado	16	5
ventajas	16	8
supresión	16	9
gestor	16	6
convicciones	16	12
concretamente	16	13
auditorías	16	10
esfuerzo	16	8
activa	16	6
fui	16	3
acompañamiento	16	14
exige	16	5
administraciones	16	16
and	16	3
prestador	16	9
preservar	16	9
pensiones	16	9
república	15	9
repercusiones	15	13
adicional	15	9
fija	15	4
región	15	6
textos	15	6
transnacional	15	13
aetr	15	4
media	15	5
digitales	15	9
adopten	15	7
permiten	15	8
aplicarse	15	9
básicas	15	7
impedir	15	7
hacerse	15	7
larga	15	5
acuerdos	15	8
considere	15	9
proceder	15	8
carbono	15	7
breve	15	5
científica	15	10
enfermedad	15	10
útiles	15	6
ajusten	15	7
demostrado	15	10
existan	15	7
alegado	15	7
desea	15	5
adoptado	15	8
estimular	15	9
siete	15	5
civiles	15	7
informar	15	8
disponible	15	10
descripción	15	11
alcance	15	7
acreditación	15	12
c.	15	2
e.	15	2
central	15	7
anuales	15	7
invertir	15	8
gracias	15	7
agenda	15	6
ministro	15	8
prorrogarse	15	11
ejecutivos	15	10
convocatoria	15	12
diseño	15	6
sanitaria	15	9
pomés	15	5
ruiz	15	4
respuestas	15	10
adar	15	4
pudieran	15	8
planificación	15	13
salidas	15	7
mayores	15	7
baño	15	4
industriales	15	12
respetuosos	15	11
productores	15	11
silvícola	15	9
atractivas	15	10
dineraria	15	9
gas	14	3
existe	14	6
consideración	14	13
transacciones	14	13
clasificación	14	13
estructuras	14	11
vigentes	14	8
adaptar	14	7
emitida	14	7
legales	14	7
discriminaciones	14	16
mientras	14	8
quinquies	14	9
alimentación	14	12
disponen	14	8
considerará	14	11
beneficio	14	9
última	14	6
establecida	14	11
aparición	14	9
azúcares	14	8
proteínas	14	9
alimentarias	14	12
febrero	14	7
claras	14	6
elegir	14	6
alimenticio	14	11
acompañada	14	10
modificado	14	10
representan	14	11
realizadas	14	10
concedida	14	9
denominado	14	10
g.	14	2
equivalente	14	11
maría	14	5
institucional	14	13
monetarios	14	10
admisibles	14	10
seguirá	14	7
ong	14	3
interregional	14	13
pasado	14	6
habrá	14	5
estatuto	14	8
potenciales	14	11
precios	14	7
reembolso	14	9
próximo	14	7
formulario	14	10
internos	14	8
preocupaciones	14	14
verde	14	5
préstamos	14	9
garanticen	14	10
pagos	14	5
diez	14	4
seguro	14	6
considerarse	14	12
diputados	14	9
prestar	14	7
plantea	14	7
supone	14	6
constitutivo	14	12
desigualdades	14	13
actores	14	7
negocios	14	8
críticas	14	8
negativo	14	8
imagen	14	6
accesibilidad	14	13
activo	14	6
daniel	14	6
elabore	14	7
sociedades	14	10
licencia	14	8
precio	14	6
cierre	14	6
desempleo	14	9
declive	14	7
afrontar	14	8
remotas	14	7
agraria	14	7
incurridos	13	10
rentabilidad	13	12
exista	13	6
participantes	13	13
línea	13	5
tce	13	3
disponibilidad	13	14
índole	13	6
mínimos	13	7
entidades	13	9
impugnación	13	11
juri	13	4
richard	13	7
eficazmente	13	11
proporcionalidad	13	16
efectúe	13	7
responsables	13	12
tramos	13	6
intención	13	9
peligro	13	7
negociaciones	13	13
excepciones	13	11
transitorias	13	12
