word_form	frequency	length
κοινής	124	6
αποτελεί	124	8
προστασίας	123	10
περιβάλλον	122	10
οικονομικής	121	11
κοινοτική	118	9
παρ	118	3
αυτών	118	5
αρμόδια	117	7
παρόντες	117	8
αναφέρεται	117	10
περιπτώσεις	116	11
ποιότητας	116	9
κοινωνική	115	9
συνεργασία	114	10
αρθρο	114	5
τροποποίηση	113	11
εκτός	113	5
στόχο	113	5
μέλους	112	6
κανόνες	112	7
ευρωπαϊκου	111	10
κοινοβουλιου	111	12
αρχές	111	5
υγιεινές	111	8
πρόγραμμα	111	9
ελεγκτικό	111	9
έτος	110	4
νομική	109	6
ένωση	109	5
προϊόντων	109	9
ισχυρισμοί	109	10
ενίσχυση	109	8
θέσης	108	5
όπου	108	4
στόχων	108	6
αναγγελίας	108	10
δυνατότητα	108	10
εφόσον	107	6
ιδιαίτερα	107	9
επιχειρήσεων	107	12
υπό	106	3
επιχειρήσεις	106	12
αξιολόγηση	105	10
κοινού	104	6
μέσο	104	4
περί	103	4
ψηφισματος	102	10
ουσίας	102	6
σχέδιο	102	6
ακόμη	101	5
σχέση	101	5
μέσα	101	4
μου	101	3
προτείνει	100	9
ευρωπαϊκών	100	10
σημασία	99	7
μέτρων	99	6
χώρες	99	5
κοινωνικής	99	10
συναπόφασης	98	11
τμήμα	98	5
δράσης	98	6
θρεπτικών	98	9
μείωση	98	6
κοινή	97	5
όσο	97	3
αγροτικής	97	9
περιβάλλοντος	96	13
νέων	95	4
κράτος	95	6
όλες	95	4
δράσεις	95	7
έτη	95	3
όλα	95	3
προτάσεις	94	9
κράτους	94	7
νομοθεσία	94	9
δυνατόν	94	7
στρατηγικής	94	11
εισηγητής	93	9
τουλάχιστον	93	11
κείμενο	92	7
αυτής	90	5
κοινοτικό	89	9
επίτευξη	89	8
απασχόληση	89	10
καταναλωτή	89	10
αρχής	89	5
γυναικών	89	8
σημαντικό	88	9
αυτού	88	5
ανάγκης	88	7
μέρος	88	5
κοινοτικής	88	10
δασών	88	5
προγράμματα	87	11
ανάγκη	86	6
εδάφιο	86	6
παράγραφο	86	9
προϋπολογισμού	86	14
σελ.	85	4
απαιτήσεις	85	10
πηγών	85	5
αφορούν	84	7
συμμετοχή	84	9
πόρων	84	5
νέες	84	4
πληροφορίας	84	11
παροχή	83	6
ανά	83	3
πληροφοριών	83	11
περαιτέρω	83	9
οικονομικών	83	11
ανανεώσιμων	83	11
τπε	83	3
άρθρα	82	5
αποτέλεσμα	82	10
αναφέρονται	82	11
δεύτερη	81	7
αυτά	81	4
ωστόσο	81	6
δραστηριοτήτων	81	14
τόσο	81	4
αύξηση	81	6
σκοπό	80	5
θεωρεί	80	6
τίτλος	80	6
εθνικών	80	7
προϊόν	80	6
διαδικασίες	79	11
διατροφή	79	8
γεωργίας	79	8
διαδικασίας	78	11
πολιτικών	78	9
διάρκεια	78	8
γνωμοδότησης	78	12
έκτακτης	78	8
αίτηση	78	6
κειμένου	77	8
διατήρηση	77	9
προϊόντα	77	8
τροπολογίες	76	11
γίνεται	76	7
σχεδιο	76	6
νομοθετικου	76	11
διακρίσεων	76	10
εξέταση	76	7
στρατηγική	76	10
έλεγχο	76	6
ορίζεται	76	8
διατροφής	76	9
πιο	76	3
ιδιοτήτων	75	9
παραγωγή	75	8
όργανα	75	6
έργα	75	4
ανάγκες	74	7
κοινοτικών	74	10
τρόφιμα	74	7
σήμανση	73	7
αναφοράς	73	8
άλλες	73	5
διαγράφεται	73	11
ήδη	73	3
σας	73	3
κοινωνία	73	8
όλων	72	4
ισχυρισμού	72	10
τροπολογία	72	10
βουλευτών	71	9
είτε	71	4
ανακοίνωση	71	10
δραστηριότητες	71	14
καταπολέμηση	71	12
παράδειγμα	70	10
μέχρι	70	5
αξία	70	4
επισημαίνει	70	11
χρηματοδότηση	70	13
προγραμμάτων	70	12
προβλέπεται	69	11
εθνικό	69	6
παρόντα	69	7
παροχής	69	7
αξιολόγησης	68	11
υπάρχει	68	7
όλους	68	5
κατάρτιση	68	9
επιτευχθεί	68	10
ισχύει	68	6
περιλαμβάνει	68	12
γίνει	68	5
πριν	68	4
υγεία	68	5
διατίθενται	68	11
ενημέρωσης	68	10
ποσότητα	68	8
πηγές	68	5
προγράμματος	68	12
έργων	68	5
προϋποθέσεις	67	12
διατάξεων	67	9
υγείας	67	6
υποβάλει	66	8
de	66	2
προορίζονται	66	12
μέσων	66	5
μόνον	65	5
κυρίως	65	6
όρους	64	5
υλοποίηση	64	9
όχι	64	3
πολύ	64	4
αναπληρωτές	64	11
άλλα	64	4
ισχυρισμούς	64	11
ήταν	64	4
περιέχει	64	8
αξίας	64	5
αποτελέσματα	64	12
πολίτες	64	7
τονίζει	64	7
κατάσταση	63	9
πρότασης	63	8
κοινωνικών	63	10
σημειο	63	6
υγιεινών	63	8
δήλωση	63	6
κοινωνίας	63	9
αναθέτει	62	8
συστήματα	62	9
ίδιο	62	4
μέσου	62	5
θρεπτικές	62	9
θητείας	62	7
χρησιμοποιούνται	61	16
κανόνων	61	7
στόχους	61	7
περισσότερο	61	11
παρούσα	61	7
παραγωγής	61	9
άποψη	60	5
δικαιωμάτων	60	11
δύο	60	3
συγκεκριμένα	60	12
υπερβαίνει	60	10
δυνατό	60	6
ευρωπαϊκά	60	9
πέντε	60	5
στήριξη	60	7
γεωργία	60	7
πρόσβασης	59	9
υπόκεινται	59	10
ένας	59	4
εξής	59	4
περιοχών	59	8
παρών	59	5
συνεπώς	59	7
συνέπεια	59	8
θεμάτων	59	7
πρόεδρό	58	7
προβλέπει	58	9
στόχος	58	6
προβλέπονται	58	12
φορείς	58	6
κεφαλαίου	58	9
προσοχή	58	7
εοδς	58	4
δημοσιονομικής	58	14
διοικητικό	58	10
προτεραιότητες	58	14
άξονα	58	5
αλιείας	58	7
ορισμού	57	7
σημαντικές	57	10
εργαζομένων	57	11
κατευθυντήριες	57	14
δίκαιο	57	6
δικαίωμα	57	8
δράσεων	57	7
υπογραμμίζει	57	12
απόρριψη	56	8
πλήρως	56	6
συστήματος	56	10
εγκρίνει	56	8
ασφάλεια	56	8
εφαρμόζεται	56	11
γραμμές	56	7
ορίζονται	56	9
μεγαλύτερη	56	10
θητεία	56	6
υπαίθρου	56	8
κόμματα	56	7
τεχνικών	55	8
διαβιβάσει	55	10
ειδικότερα	55	10
γεγονός	55	7
λάβει	55	5
ασφάλειας	55	9
παύλα	55	5
αντιμετώπιση	55	12
προσέγγιση	55	10
θέματα	55	6
πολιτικές	55	9
πληρωμής	55	8
σχεδίου	54	7
θέσπιση	54	7
συνθήκες	54	8
συστημάτων	54	10
ποσοστό	54	7
κατόπιν	54	7
τρόφιμο	54	7
γνωμοδότηση	54	11
τοπικών	54	7
συνθήκη	54	7
the	54	3
τεχνικές	53	8
ενώ	53	3
αργότερο	53	8
διαβούλευση	53	11
δεκεμβρίου	53	10
περιεκτικότητα	53	14
τροφίμου	53	8
χρήσης	53	6
συμβάλει	53	8
δικτύων	52	7
εθνικές	52	7
ακόλουθες	52	9
παρατηρήσεις	52	12
εκπαίδευσης	52	11
δημόσιας	52	8
ορισμένες	52	9
πλαισίου	52	8
πολιτικά	52	8
δάση	52	4
επεξεργασίας	51	12
τελευταία	51	9
παρούσας	51	8
βαθμό	51	5
πληθυσμού	51	9
έγγραφα	51	7
μην	51	3
ενδέχεται	51	9
γνωμοδοτηση	51	11
γεωργικών	51	9
ιδιαίτερη	51	9
προϋπολογισμό	51	13
διευθυντή	51	9
ποσό	51	4
συνδρομής	51	9
επενδύσεις	51	10
εκτιμά	51	6
έρευνας	50	7
μέρους	50	6
κοινό	50	5
λαμβάνονται	50	11
σκόπιμο	50	7
τι	50	2
στοιχείων	50	9
φορά	50	4
χορήγηση	50	8
χρηματοδότησης	50	14
αγροτικών	50	9
έκδοση	49	6
σύσταση	49	7
απαιτείται	49	10
εσωτερικής	49	10
όμως	49	4
τροποποιήσεις	49	13
λόγους	49	6
υποβάλλει	49	9
βουλευτές	49	9
χώρα	49	4
ισχυρισμών	49	10
ευρώπη	49	6
πλέον	49	5
οικονομίας	49	10
ειδικές	48	7
θέμα	48	4
ιανουαρίου	48	10
σύστημα	48	7
έναν	48	4
κοινοτικού	48	10
χαρακτηριστικά	48	14
έτους	48	5
δυνατότητες	48	11
δημόσια	48	7
προτείνεται	47	11
δικτύου	47	7
παρέχει	47	7
χαρακτήρα	47	9
τοπικές	47	7
σημαντική	47	9
αντικείμενο	47	11
πρόκειται	47	9
υπάρχουν	47	8
συντονισμού	47	11
νομικών	47	7
παραγραφος	47	10
αναφορά	47	7
πρόληψη	47	7
σύμβαση	47	7
ευρώ	47	4
μεταφοράς	46	9
όργανο	46	6
μεταφορές	46	9
προϋπόθεση	46	10
υπηρεσίας	46	9
εκπαίδευση	46	10
ετών	46	4
δικαιώματα	46	10
σημαντικά	46	9
μπορούσε	46	8
ειδών	46	5
καθηκόντων	46	10
δημοσιονομικού	46	14
συνδρομή	46	8
στρατηγικές	46	11
αρχών	45	5
επιπλέον	45	8
γνωμοδοτήσει	45	12
ψηφοφορίας	45	10
μαρτίου	45	7
καθήκοντα	45	9
οποίων	45	6
συμπεριλαμβανομένων	45	19
λιπαρά	45	6
υποστήριξη	45	10
άτομα	45	5
έτσι	45	4
συμμετοχής	45	10
προϋπολογισμών	45	14
επιπτώσεις	45	10
διόρθωση	44	8
απαραίτητο	44	10
εισηγητήςές	44	11
περιφερειών	44	11
τελικής	44	7
συμφωνίας	44	9
εκτέλεση	44	8
συμβάσεων	44	9
επίδραση	44	8
αποφάσεων	44	9
νόημα	44	5
οργανισμού	44	10
συνοχή	44	6
εοες	44	4
σήμερα	44	6
προτεραιότητας	44	14
πολλές	44	6
νομοθετικού	43	11
δημοσιευθεί	43	11
νέου	43	4
επίπεδα	43	7
κριτήρια	43	8
ισχύουν	43	7
τροποποιήθηκε	43	13
ορισμένων	43	9
κοινότητα	43	9
θρεπτική	43	8
ισχυρισμό	43	9
φορέων	43	6
πρώτης	43	6
αξιοπιστίας	43	11
δοθεί	43	5
διορισμό	43	8
ανανεώσιμες	43	11
μετοχών	43	7
τρίτη	42	5
επενδύσεων	42	10
λαμβάνουν	42	9
υπηρεσία	42	8
αίτησης	42	7
κατηγορίες	42	10
δυνατή	42	6
δεδομένου	42	9
οχήματα	42	7
ημέρα	42	5
αυτόν	42	5
κοινοτικές	42	10
μορφή	42	5
παράγοντες	42	10
σχετίζονται	42	11
αιτούντα	42	8
έργο	42	4
φτώχειας	42	8
ταμείο	42	6
κοινωνικό	42	9
κατάρτισης	42	10
πολιτών	42	7
οικονομικά	42	10
τεχνολογίες	42	11
δασικής	42	7
βιομηχανίας	41	11
υποβολή	41	7
χρησιμοποιείται	41	15
βάσης	41	5
διαφόρων	41	8
καταστάσεις	41	11
φύσεως	41	6
ουσιών	41	6
περιέχεται	41	10
οποίος	41	6
τεχνολογιών	41	11
προτεραιότητα	41	13
οργανισμούς	41	11
συνοχής	41	7
λισαβόνας	41	9
εκτιμώντας	41	10
γενικά	40	6
σύνολο	40	6
ισχύ	40	4
ισχύος	40	6
περίοδος	40	8
προϊόντος	40	9
οποίοι	40	6
ανταγωνιστικότητα	40	17
εσωτερική	40	9
επιστημονικά	40	12
αειφόρο	40	7
ενέργεια	40	8
σημειώνει	40	9
ευκαιρίες	40	9
καλλιεργειών	40	12
απλά	39	4
ενδείκνυται	39	11
εφαρμόζονται	39	12
ίδια	39	4
παρέχουν	39	8
χρόνια	39	6
βασίζεται	39	9
ενισχυμένη	39	10
κατάθεσης	39	9
ανάπαυσης	39	9
σοβαρές	39	7
ενημερώνει	39	10
όριο	39	4
επιφύλαξη	39	9
προταση	39	7
ενθάρρυνση	39	10
γνώμης	39	6
έννοια	39	6
ιδιοκτησίας	39	11
εθνικά	39	6
ενίσχυσης	39	9
ευρώπης	39	7
ισότητας	39	8
ενσωμάτωση	39	10
γλωσσική	38	8
αρμόδιων	38	8
περιφερειακής	38	13
ορίζει	38	6
χρησιμοποίηση	38	13
τουρισμού	38	9
νομοθεσίας	38	10
αυτοί	38	5
λήψη	38	4
επιτροπης	38	9
είδους	38	6
θρεπτικής	38	9
ζωής	38	4
παρόν	38	5
υποθέσεων	38	9
συμβάλλουν	38	10
συνιστά	38	7
διασφάλιση	38	10
ενδιαφέροντος	38	13
στρατηγικών	38	11
πρωτοβουλίες	38	12
αναδιαρθρώσεων	38	14
θέρμανσης	38	9
ψύξης	38	5
δίκτυα	37	6
διαβούλευσης	37	12
απευθύνεται	37	11
όψει	37	4
συμπεριλαμβανομένης	37	19
σύμβασης	37	8
προτίθεται	37	10
κ.	37	2
παρέχεται	37	9
καθορίζει	37	9
2α	37	2
χρειάζεται	37	10
επισήμανση	37	10
ποιότητα	37	8
επίσημη	37	7
πρότυπα	37	7
σχέδια	37	6
επικοινωνιών	37	12
θέσεων	37	6
ενισχύσεις	37	10
έντονους	36	8
πλάγιους	36	8
χαρακτήρες	36	10
πλάγια	36	6
τελικού	36	7
εμφανώς	36	7
λανθασμένα	36	10
παραλειφθεί	36	11
διόρθωσης	36	9
συγκατάθεση	36	11
καθορίζονται	36	12
1η	36	2
επιφέρει	36	8
ενημέρωση	36	9
περιφερειακών	36	13
νομικό	36	6
λαμβάνει	36	8
δραστηριότητα	36	13
καταναλωτών	36	11
μητρώο	36	6
σχετικές	36	8
βοήθεια	36	7
λήξη	36	4
εκμετάλλευσης	36	13
ούτε	36	4
εδαφικής	36	8
μπορούσαν	36	9
δαπανών	36	7
αποκλεισμού	36	11
αγροτική	36	8
λαμβάνεται	35	10
διακρίσεις	35	10
επικοινωνίας	35	12
δεδομένα	35	8
περιοχή	35	7
ειδικά	35	6
μορφές	35	6
αναθεώρηση	35	10
ενθαρρύνει	35	10
τούτου	35	6
άλλη	35	4
δικαίου	35	7
προβλήματα	35	10
φυσικά	35	6
in	35	2
εξάλειψη	35	8
ίδρυση	35	6
επιτρέπει	35	9
κοινοτήτων	35	10
φάση	35	4
αποφάσεις	35	9
πόροι	35	5
δυναμικού	35	9
αυτούς	34	6
επιπτώσεων	34	10
ληφθεί	34	6
διατύπωση	34	9
αριθμό	34	6
διάφορες	34	8
εργασίες	34	8
δραστηριότητας	34	14
τέλος	34	5
σκοπούς	34	7
θετική	34	6
είδος	34	5
αφού	34	4
λειτουργία	34	10
σεπτεμβρίου	34	11
ψήφισμα	34	7
ταχείας	34	7
συμβιβαστική	34	12
επέμβασης	34	9
εκθέσεων	34	8
φύλων	34	5
κοινωνικού	34	10
εκθέσεις	34	8
διαφοροποίηση	34	13
μεταφορά	33	8
διάθεση	33	7
ορισμένα	33	8
απαραίτητη	33	10
μέρη	33	4
ημερών	33	6
άδεια	33	5
πραγματοποιείται	33	16
χωρών	33	5
νοεμβρίου	33	9
βοήθειας	33	8
επιχείρησης	33	11
κατ’	33	4
άλλης	33	5
ιουνίου	33	7
βασίζονται	33	10
παραλαβής	33	9
διασφάλισης	33	11
πράξη	33	5
περιβαλλοντικών	33	15
δημόσιες	33	8
πόρους	33	6
τοπικής	33	7
περιβαλλοντικές	33	15
συμβάλουν	33	9
τομέας	33	6
πρώτο	33	5
ισότητα	33	7
γυναίκες	33	8
δασοκομίας	33	10
βιοκαυσίμων	33	11
σύμφωνη	32	7
ιουλίου	32	7
καθορισμό	32	9
περιφερειακές	32	13
ενισχύσεων	32	10
εκατομμύρια	32	11
άλλο	32	4
πρωτοβουλία	32	11
αποφάσισε	32	9
πεδίο	32	5
σημεία	32	6
συμφωνία	32	8
συνδέονται	32	10
καινοτομία	32	10
έρευνα	32	6
αποτελεσματική	32	14
διασυνοριακής	32	13
δημιουργίας	32	11
δημόσιων	32	8
μας	32	3
υπενθυμίζει	32	11
εταιρία	32	7
δεδομένων	31	9
πρόβλεψη	31	8
ληφθούν	31	7
μαΐου	31	5
φορέα	31	5
διεθνείς	31	8
αυξηθεί	31	7
αποτελεσματικότητα	31	18
ανάλογα	31	7
περιόδου	31	8
ii	31	2
καταστεί	31	8
λόγο	31	4
εγκατάστασης	31	12
λειτουργίες	31	11
eκ	31	2
ουσία	31	5
υποβάλλεται	31	11
ευθύνη	31	6
πως	31	3
οικονομία	31	9
δε	31	2
αειφόρου	31	8
στήριξης	31	8
στόχοι	31	6
of	31	2
εταιρίας	31	8
πρότεινε	30	8
εγκριθεί	30	8
διαθέτει	30	8
τούτο	30	5
εξασφαλίζουν	30	12
εξασφάλιση	30	10
ηλικίας	30	7
αγορές	30	6
αριθμός	30	7
επιτρέπεται	30	11
γενική	30	6
γενικώς	30	7
όρος	30	4
χαμηλή	30	6
εγγυήσεις	30	9
οργάνου	30	7
αποστολή	30	8
θέσεις	30	6
μεγάλο	30	6
γραμμή	30	6
δυνάμει	29	7
εφαρμόζουν	29	10
πρακτικές	29	9
διαρθρωτικών	29	12
ιι	29	2
υποβολής	29	8
οργανισμός	29	10
εθνική	29	6
χώρο	29	4
1α	29	2
περιλαμβάνουν	29	13
διάφορα	29	7
υψηλής	29	6
διάστημα	29	8
έργου	29	5
άσκηση	29	6
επιστημονική	29	12
παρουσίαση	29	10
μηνών	29	5
κοινοποίηση	29	11
στ	29	2
εφημερίδα	29	9
γενικό	29	6
παρακολούθηση	29	13
διαταγής	29	8
δικαστηρίου	29	11
οργανισμών	29	10
διευθυντών	29	10
εκτελεστικού	29	12
αποσκοπεί	29	9
ευρατόμ	29	7
οργάνων	29	7
δεσμεύσεις	29	10
βίου	29	4
βιοκαύσιμα	29	10
καινοτομίας	29	11
ετοιμότητας	29	11
στηρίζεται	28	10
κόστος	28	6
κίνητρα	28	7
nuts	28	4
υποστηρίζει	28	11
μεταχείριση	28	11
οικονομικό	28	10
μέλλον	28	6
ανωτέρω	28	7
σχετικών	28	8
δεόντως	28	7
χορήγησης	28	9
προώθησης	28	9
συμβολή	28	7
χρησιμοποιηθεί	28	14
κεφάλαιο	28	8
διαδικασιών	28	11
ταμείων	28	7
ταμεία	28	6
νέους	28	5
δημοσιονομικό	28	13
ψήφισμά	28	7
σχεδίων	28	7
τίτλο	28	5
συνέπειες	28	9
box	28	3
καταστάσεων	28	11
αυτός	27	5
μέτρο	27	5
καλύτερη	27	8
νομικής	27	7
καθήκοντά	27	9
έναρξη	27	6
εξελίξεις	27	9
συνολική	27	8
τώρα	27	4
σαφώς	27	5
ρυθμίσεις	27	9
εξάλλου	27	7
φυσικών	27	7
ομάδες	27	6
αναμένεται	27	10
συμβάλλει	27	9
καθυστέρηση	27	11
κινδύνου	27	8
εμπορίου	27	8
προμηθειών	27	10
οικονομικές	27	11
έπρεπε	27	6
καθεστώς	27	8
πραγματική	27	10
προσεχή	27	7
συμφέροντα	27	10
ένταξη	27	6
αναδιαρθρώσεις	27	14
δασοκομία	27	9
ανταγωνιστικότητας	27	18
καλλιέργειες	27	12
αρμόδιες	26	8
έκθεσης	26	7
jan	26	3
άνω	26	3
περιλαμβάνονται	26	15
3α	26	2
παράγραφοι	26	10
κατανάλωση	26	10
συστατικών	26	10
ρόλος	26	5
κινδύνων	26	8
επιλογή	26	7
κατάλογο	26	8
μήνα	26	4
συνέχεια	26	8
δικαστήριο	26	10
καταγωγής	26	9
δημοσιονομικών	26	14
ζήτημα	26	6
παραταθεί	26	9
αναπληρωτήςές	26	13
σχεδιασμό	26	9
πρόεδρος	26	8
έναντι	26	6
la	26	2
ξυλείας	26	7
ανανεώσιμης	26	11
λισσαβόνας	26	10
σοβαρών	26	7
κομμάτων	26	8
κατάλληλα	25	9
έλλειψη	25	7
ορισμό	25	6
οργάνωση	25	8
συντονισμό	25	10
φύση	25	4
τήρηση	25	6
σ.	25	2
ατόμων	25	6
σύγκριση	25	8
προσφέρει	25	9
διαφήμιση	25	9
ζητήματα	25	8
ειδική	25	6
παρέχονται	25	10
διευκόλυνση	25	11
ενέκρινε	25	8
προσπάθειες	25	11
καλύπτει	25	8
αγορών	25	6
παραρτημα	25	9
ανταγωνισμού	25	12
συντάκτης	25	9
αλλαγές	25	7
βασικό	25	6
ταχεία	25	6
μετοχές	25	7
παρώνόντες	25	10
επιλογής	25	8
χάρτη	25	5
φύλου	25	5
εσωτερικού	25	10
πώς	25	3
αλλαγής	25	7
ετοιμότητα	25	10
λιμένα	25	6
δεξιοτήτων	25	10
μετεγκαταστάσεις	25	16
καταστροφών	25	11
προθεσμίας	24	10
κώδικα	24	6
υποβλήθηκε	24	10
αντικαταστήσει	24	14
τρεις	24	5
είχε	24	4
συμπεράσματα	24	12
απλοποιημένη	24	12
χρηματοδοτικού	24	14
χώρας	24	5
πραγματοποιούνται	24	17
ελέγχων	24	7
συμμετέχουν	24	11
τρίτες	24	6
χρονικό	24	7
εξέλιξη	24	7
ομάδας	24	6
οφέλη	24	5
χορηγείται	24	10
γλώσσα	24	6
περιφερειακή	24	12
βασικές	24	7
πρωτοκόλλου	24	11
προβλεφθεί	24	10
επέμβαση	24	8
δράση	24	5
τρίτο	24	5
εκατ.	24	5
αναγκαίες	24	9
τρόπους	24	7
προσφέρουν	24	10
προστιθέμενη	24	12
κινδύνους	24	9
ετήσια	24	6
ευκαιρία	24	8
αξιοποίηση	24	10
δασική	24	6
φτώχεια	24	7
ενεργειακών	24	11
διαφοροποίησης	24	14
αλιευτικών	24	10
γεωργικό	24	8
κατάλληλη	23	9
λιγότερο	23	8
γενικού	23	7
διοικητική	23	10
απαραίτητες	23	11
παραρτήματος	23	12
πχ	23	2
οχημάτων	23	8
αυτήν	23	5
δηλαδή	23	6
απαιτούνται	23	11
ενέργειες	23	9
επιτρέπουν	23	10
συμμόρφωση	23	10
πρόσωπο	23	7
ανώτατο	23	7
συνολικής	23	9
περισσότερες	23	12
υποχρέωση	23	9
τέτοιου	23	7
φυσιολογική	23	11
κύριο	23	5
οδηγίες	23	7
γενικές	23	7
κοινοποίησης	23	12
άλλους	23	6
βιομηχανία	23	10
γνώση	23	5
διεύθυνση	23	9
γλώσσες	23	7
περιλαμβανομένων	23	16
ποια	23	4
μείωσης	23	7
αλλαγή	23	6
ενισχυθεί	23	9
υποδομής	23	8
υποχρεώσεις	23	11
δημοσιονομική	23	13
αποτελέσει	23	10
εκτέλεσης	23	9
οργανισμοί	23	10
περίπου	23	7
θαλάσσιων	23	9
επίτευξής	23	9
ευκαιριών	23	9
διάδοση	23	7
μεταρρυθμίσεις	23	14
λιμενικών	23	9
μετεγκαταστάσεων	23	16
κγπ	23	3
βιομάζα	23	7
shetland	23	8
υπόμνημα	22	8
χρησιμοποιούμενα	22	16
σύμβολα	22	7
μνημονεύονται	22	13
ενδεικνυόμενη	22	13
αποτελεσματικά	22	14
αποδοτικότητα	22	13
πλαίσια	22	7
κεφαλαίων	22	9
τριών	22	5
πρώτων	22	6
εκ.	22	3
προέλευσης	22	10
καυσίμων	22	8
οποιαδήποτε	22	11
παράλληλα	22	9
επαγγελματική	22	13
χρησιμοποιηθούν	22	15
παραλαβή	22	8
οκτωβρίου	22	9
ακολουθεί	22	9
οφείλει	22	7
καμία	22	5
ύστερα	22	6
δημοσίευση	22	10
σχετική	22	7
εμπορικές	22	9
χαρακτηριστικών	22	15
αναγκαίο	22	8
απαγόρευση	22	10
επιτρέπονται	22	12
υλοποίησης	22	10
εμπειρογνώμονες	22	15
παραγόντων	22	10
έκδοσης	22	7
γνώσης	22	6
μελέτες	22	7
ανάλυση	22	7
οικονομικού	22	11
νομικά	22	6
διαφάνεια	22	9
δημοσίων	22	8
λειτουργίας	22	11
προοπτικές	22	10
συμφέρον	22	8
ενδεχόμενο	22	10
φαίνεται	22	8
εισηγήτρια	22	10
αρμοδιοτήτων	22	12
εκτελεστικών	22	12
τμήματα	22	7
προόδου	22	7
edit	22	4
τιμή	22	4
εκπροσώπου	22	10
διοικητικού	22	11
ομάδων	22	6
φορέας	22	6
αξίες	22	5
συχνά	22	5
γεωργικές	22	9
κατευθυντήρια	22	13
υλών	22	4
κλίματος	22	8
βιομάζας	22	8
περιοχής	22	8
ορίσει	21	6
θεσπίζει	21	8
υπέρ	21	4
προσαρμογή	21	10
επιπέδου	21	8
γνωμοδοτικήές	21	13
josé	21	4
εργασία	21	7
εμπορευμάτων	21	12
ορίων	21	5
εξασφαλιστεί	21	12
συνδυασμό	21	9
