word_form	frequency	length
شوبراتر	16	7
کہتا	16	4
مثال	16	4
فرش	16	3
ادائیگی	16	7
آنکھوں	16	6
فائدہ	16	5
حیران	16	5
انگلیوں	16	7
رب	16	2
درخواست	16	7
خاموشی	16	6
پار	16	3
تسلیم	16	5
سنی	16	3
رہنما	16	5
طیارے	16	5
برٹ	16	3
مارٹینی	16	7
خطرناک	15	6
بیٹے	15	4
نیو	15	3
تر	15	2
گردن	15	4
اندازہ	15	6
واجب	15	4
چاہیئے	15	6
آمدید	15	5
منصوبہ	15	6
سوائے	15	5
اختیار	15	6
برباد	15	5
ضرور	15	4
بکبک	15	4
تصویر	15	5
جبکہ	15	4
گانا	15	4
ملتا	15	4
کھانا	15	5
انکل	15	4
وہی	15	3
نشے	15	3
وجوہات	15	6
سانس	15	4
نشانات	15	6
لہذا	15	4
تیز	15	3
جیل	15	3
جن	15	2
ماسٹر	15	5
بلیو	15	4
توتے	15	4
بلیک	15	4
رکی	15	3
ہیر	15	3
دشمن	15	4
بائیں	15	5
ایرس	15	4
اپارٹمنٹ	14	8
امیر	14	4
پوچھا	14	5
دار	14	3
ملی	14	3
چلتا	14	4
اجلاس	14	5
ام	14	2
بلند	14	4
باقی	14	4
دانت	14	4
مبارک	14	5
چارج	14	4
خرچ	14	3
بتائیں	14	6
بوڑھا	14	5
میڈم	14	4
سکا	14	3
یہیں	14	4
کھا	14	3
لڑائی	14	5
گانے	14	4
بھیجنے	14	6
ہیرے	14	4
جمع	14	3
دروازہ	14	6
کتنی	14	4
موسیقی	14	6
پیانو	14	5
مسافر	14	5
نوٹ	14	3
برلن	14	4
آگاہ	14	4
اثر	14	3
باری	14	4
کوٹ	14	3
کھولنے	14	6
ٹیلی	14	4
فٹ	14	2
اسٹیشن	14	6
کہنے	14	4
موجودگی	14	7
گچھ	14	3
خواب	14	4
مشاہدہ	14	6
کامیاب	14	6
چاہے	14	4
انگوٹی	14	6
کردار	14	5
شیشے	14	4
پھانسی	14	6
نو	14	2
فلموں	14	5
جسم	14	3
-مور	14	4
چیف	13	3
ہںس	13	3
عوامی	13	5
حمایت	13	5
الیگزینڈر	13	9
سنتے	13	4
جرمنی	13	5
مردہ	13	4
حوالے	13	5
الادا	13	5
معمولی	13	6
انتظام	13	6
داری	13	4
فراہم	13	5
ٹوٹ	13	3
خریدنے	13	6
ہمم	13	3
جوان	13	4
اٹھایا	13	6
مراد	13	4
دیتی	13	4
نئے	13	3
کرانکل	13	6
اعلان	13	5
عمل	13	3
سامنا	13	5
تعلق	13	4
سیاست	13	5
بندوبست	13	7
رکھتا	13	5
خبر	13	3
قدرتی	13	5
ال	13	2
ٹا	13	2
فلم	13	3
بوتل	13	4
کرنی	13	4
سننا	13	4
آٹھ	13	3
خطرے	13	4
پرسکون	13	6
بھرنے	13	5
والوں	13	5
مارننگ	13	6
آنا	13	3
بھیک	13	4
دوسرا	13	5
متوجہ	13	5
شام	13	3
سوئچ	13	4
بدقسمتی	13	7
بچ	13	2
ماضی	13	4
ریکارڈ	13	6
خرابی	13	5
ارادہ	13	5
خوشگوار	13	7
رہیں	13	4
اڈے	13	3
شاندار	13	6
پروں	13	4
بیڈفورڈ	13	7
فرشتہ	13	5
کاٹ	13	3
کورٹ	13	4
مارشل	13	5
ہزار	12	4
تصاویر	12	6
نوکرانی	12	7
مقرر	12	4
انچارج	12	6
از	12	2
چیت	12	3
آزاد	12	4
منسوخ	12	5
مین	12	3
لڑکوں	12	5
ذکر	12	3
مجبور	12	5
گندی	12	4
ذرا	12	3
باکس	12	4
بنائیں	12	6
معمول	12	5
چاہو	12	4
انسانی	12	6
دیتے	12	4
درد	12	3
کتنے	12	4
پاپ	12	3
پڑھنے	12	5
لا	12	2
تاثر	12	4
جانچ	12	4
ہینڈل	12	5
چیخ	12	3
موسم	12	4
سیڑھیاں	12	7
دعوی	12	4
مشتبہ	12	5
بیٹھے	12	5
پیچھا	12	5
لات	12	3
بچی	12	3
لیتا	12	4
چوری	12	4
سارجنٹ	12	6
آتی	12	3
شناخت	12	5
کھلی	12	4
دفاتر	12	5
تالا	12	4
ہوتی	12	4
فخر	12	3
پاؤں	12	4
دھکڑ	12	4
قبل	12	3
کشتی	12	4
تھوڑی	12	5
مان	12	3
برانڈی	12	6
لنڈ	12	3
جنگلی	12	5
کھول	12	4
سادہ	12	4
جذبات	12	5
کرسی	12	4
سپاہی	12	5
واک	12	3
منصفانہ	12	7
اکتوبر	12	6
جینےٹ	12	5
حالات	11	5
دورہ	11	4
حالت	11	4
نیا	11	3
عائد	11	4
کالج	11	4
خفیہ	11	4
بھال	11	4
محروم	11	5
احترام	11	6
پل	11	2
یارک	11	4
پالیسی	11	6
سزا	11	3
رقص	11	3
عادت	11	4
سارا	11	4
چوٹ	11	3
بننے	11	4
بچا	11	3
فائرنگ	11	6
دستک	11	4
پڑتال	11	5
بھاری	11	5
انگریزی	11	7
شکل	11	3
حل	11	2
پھنس	11	4
افسر	11	4
مانگتی	11	6
گھڑی	11	4
چھت	11	3
آگ	11	2
دفاعی	11	5
مقدمہ	11	5
ضمانت	11	5
جاتی	11	4
لگی	11	3
جیتنے	11	5
پیارے	11	5
پہنے	11	4
آئی	11	3
ناموں	11	5
اخراجات	11	7
کمی	11	3
دعا	11	3
فیصد	11	4
ٹام	11	3
چاچا	11	4
فوجیوں	11	6
ڈالا	11	4
تار	11	3
آغاز	10	4
اخبارات	10	7
سونے	10	4
اوپیرا	10	6
مضبوط	10	5
پڑھیں	10	5
سخت	10	3
جم	10	2
واحد	10	4
ملنے	10	4
ایم	10	3
کارروائی	10	8
فرد	10	3
کئے	10	3
نکال	10	4
تفصیلات	10	7
کنٹرول	10	6
مصروف	10	5
امکان	10	5
عملی	10	4
لین	10	3
اضافی	10	5
خریدا	10	5
علاج	10	4
نا	10	2
شریف	10	4
کھائی	10	5
ہنس	10	3
ڈرامہ	10	5
اطالوی	10	6
نوکری	10	5
نقصان	10	5
رنگ	10	3
تعاون	10	5
لندن	10	4
پکڑنے	10	5
وارنٹ	10	5
تلاشی	10	5
پائے	10	4
خوفزدہ	10	6
پناہ	10	4
ارکان	10	5
گروپ	10	4
کپ	10	2
چاہتی	10	5
استقبال	10	7
محبوب	10	5
لوں	10	3
انتہائی	10	7
تحریک	10	5
رعایت	10	5
قانونی	10	6
نامی	10	4
فالس	10	4
ڈالنے	10	5
سمجھتے	10	6
جیتا	10	4
نک	10	2
ملزم	10	4
کھانسی	10	6
بڑبڑا	10	5
یس	10	2
لیہیون	10	6
جھوٹی	10	5
ٹن	9	2
ترین	9	4
ریڈیو	9	5
پیٹ	9	3
پڑھا	9	4
سوالات	9	6
مسلسل	9	5
شائع	9	4
ہال	9	3
راہ	9	3
ناکام	9	5
باتیں	9	5
فورا	9	4
مئی	9	3
اسٹاک	9	5
معاملات	9	7
چللا	9	4
پہنچ	9	4
ترتیب	9	5
سپین	9	4
منتخب	9	5
قریبی	9	5
سچائی	9	5
بہنوں	9	5
کھڑا	9	4
بتاتا	9	5
لڑنے	9	4
سگریٹ	9	5
عوام	9	4
چھپا	9	4
تصور	9	4
حفاظت	9	5
کہونگا	9	6
سمجھنے	9	6
لگتے	9	4
حد	9	2
مدت	9	3
تبدیلی	9	6
پیروی	9	5
بڑھانے	9	6
اگلا	9	4
احکامات	9	7
قصور	9	4
تقسیم	9	5
موڑ	9	3
صحت	9	3
تعداد	9	5
شدہ	9	3
ایسی	9	4
حلف	9	3
ہوگی	9	4
توڑنے	9	5
ایمان	9	5
اورین	9	5
مہاجرین	9	7
ویٹر	9	4
تپپڑ	9	4
پیتا	9	4
ایمسٹرڈیم	9	9
کٹ	9	2
آسمان	9	5
تفریح	9	5
رولیٹی	9	6
واقف	9	4
پراگ	9	4
خیالات	9	6
اٹھا	9	4
پرواز	9	5
لک	9	2
کن	9	2
وکی	9	3
مسائل	9	5
کمزور	9	5
انداز	9	5
نگران	9	5
اداروں	9	6
بحث	9	3
مارٹی	9	5
بڑبڑانا	9	7
خاندان	9	6
بلڈنگ	9	5
کروگے	9	5
دکھایا	9	6
کمانڈر	9	6
ویلچ	9	4
آہ	9	2
داغ	9	3
جینٹ	9	4
بیس	8	3
بہہ	8	3
شکار	8	4
گلوکار	8	6
شکاگو	8	5
بظاہر	8	5
اچانک	8	5
اختتام	8	6
اسپجتا	8	6
دہرانے	8	6
پیک	8	3
پسندیدہ	8	7
بورڈ	8	4
چال	8	3
ڈرامائی	8	7
سلورسٹون	8	8
تھکا	8	4
پرنٹ	8	4
مارو	8	4
رن	8	2
ہا	8	2
پارٹی	8	5
والی	8	4
ایسے	8	4
وسط	8	3
معنی	8	4
انتظامیہ	8	8
گندگی	8	5
سکے	8	3
لگاتا	8	5
زخم	8	3
مشین	8	4
پوپ	8	3
سججن	8	4
چور	8	3
اتنے	8	4
روشن	8	4
بولنے	8	5
اعلی	8	4
گیند	8	4
ٹکڑا	8	4
آفس	8	3
منظور	8	5
-چلو	8	4
تحریری	8	6
روانہ	8	5
قائم	8	4
شعبے	8	4
گاہکوں	8	6
اٹھائے	8	6
رحم	8	3
معلومات	8	7
ڈرائیو	8	6
پھول	8	4
سنیں	8	4
مطالبہ	8	6
ارتکاب	8	6
زندگیوں	8	7
روم	8	3
افریقہ	8	6
ٹھہرو	8	5
دکھی	8	4
باورچی	8	6
معقول	8	5
وفادار	8	6
احتیاط	8	6
بارش	8	4
بہادر	8	5
کہانیوں	8	7
ہزاروں	8	6
شبھ	8	3
علیکم	8	5
تاجر	8	4
دوستی	8	5
بندوق	8	5
دھند	8	4
کمہار	8	5
بال	8	3
انشورنس	8	7
درخت	8	4
گواہوں	8	6
بڑبڑاہٹ	8	7
جیکٹ	8	4
رجمنٹ	8	5
بزدلی	8	5
بیٹری	8	5
کےمجھےگھرجاناکبھی	8	17
ہوسکتا	8	6
اسٹیفن	8	6
بولا	8	4
علی	8	3
نشان	7	4
خطرہ	7	4
زور	7	3
ہفتوں	7	5
لاگت	7	4
طاقت	7	4
رابطے	7	5
درج	7	3
ھیںچو	7	5
پوزیشن	7	6
سفید	7	4
ڈاکوؤں	7	6
ملنا	7	4
چونکہ	7	5
تشکیل	7	5
پریس	7	4
نکالا	7	5
بیڈروم	7	6
شریمان	7	6
لاپتہ	7	5
اسکینڈل	7	7
سرخی	7	4
مشکوک	7	5
دستاویز	7	7
یملی	7	4
لڑکیوں	7	6
بدتر	7	4
ناقابل	7	6
کھلا	7	4
زبان	7	4
تقریر	7	5
چاہیں	7	5
نتائج	7	5
بلا	7	3
مقابلہ	7	6
لکھنے	7	5
جرائم	7	5
دائیں	7	5
صحرا	7	4
شرائط	7	5
لکھ	7	3
کارکردگی	7	8
مطمئن	7	5
نیلے	7	4
سروس	7	4
گلاس	7	4
تیسری	7	5
نیند	7	4
اسکواڈ	7	6
ریلوے	7	5
دکھائیں	7	7
پیٹھ	7	4
ساکھ	7	4
سرگرمیوں	7	8
فی	7	2
تجربے	7	5
دہ	7	2
مگر	7	3
چلنے	7	4
پرچی	7	4
ونڈو	7	4
گلی	7	3
خاطر	7	4
اصلی	7	4
چکی	7	3
چھٹکارا	7	7
رسوخ	7	4
افسران	7	6
معروف	7	5
جوئے	7	4
حقیر	7	4
رشوت	7	4
رہونگا	7	6
افواہ	7	5
رومانٹک	7	7
مظاہرے	7	6
خاتون	7	5
سفارش	7	5
بھوری	7	5
قیام	7	4
خاموش	7	5
مہودیا	7	6
جھوٹا	7	5
تفصیل	7	5
پہن	7	3
بھولنا	7	6
اعزاز	7	5
روزہ	7	4
دشمنوں	7	6
بوربان	7	6
سنبھالا	7	7
متبادل	7	6
تنخواہ	7	6
پنکھ	7	4
آدھے	7	4
بھلا	7	4
پہننے	7	5
سردی	7	4
بادشاہ	7	6
وایلیٹ	7	6
ممتحن	7	5
روح	7	3
گولیاں	7	6
ینی	7	3
پیٹر	7	4
چلنا	7	4
رگڑ	7	3
جیب	7	3
ہاتھوں	7	6
چھری	7	4
ایجنسی	7	6
منحصر	7	5
شور	7	3
معلق	7	4
فوج	7	3
آرٹلری	7	6
روسو	7	4
پراسیکیوٹر	7	10
کوکو	7	4
کلائی	7	5
ڈاکو	7	4
پتھر	6	4
اعداد	6	5
سلطنت	6	5
آف	6	2
کانگریس	6	7
سٹریٹ	6	5
سماجی	6	5
مسئلہ	6	5
طلاق	6	4
نورٹن	6	5
ٹاؤن	6	4
سیاسی	6	5
امکانات	6	7
-آپ	6	3
سوچو	6	4
نکلو	6	4
جائیداد	6	7
اے	6	2
اضافہ	6	5
آزادی	6	5
چھٹی	6	4
احاطہ	6	5
کچی	6	3
سنبھال	6	6
بھیجیں	6	6
مہم	6	3
ہمدردی	6	6
کھونے	6	5
شرح	6	3
متعلق	6	5
زائد	6	4
لطف	6	3
چیئرمین	6	7
بیٹھنے	6	6
کمرہ	6	4
شہ	6	2
تقریب	6	5
خصوصی	6	5
حقوق	6	4
لینا	6	4
مخصوص	6	5
شہرت	6	4
مشروبات	6	7
ہنسنا	6	5
لگے	6	3
پکڑا	6	4
داخل	6	4
ایکٹ	6	4
خطاب	6	4
-وہ	6	3
سستے	6	4
سبق	6	3
زحمت	6	4
خدمات	6	5
اداکاری	6	7
لازمی	6	5
مایوس	6	5
خراب	6	4
وسیع	6	4
آرڈر	6	4
بیگ	6	3
سیاہ	6	4
بڑھنے	6	5
مجرمانہ	6	7
جھوٹے	6	5
-مندرجہ	6	7
سیکرٹری	6	7
بہر	6	3
سرخ	6	3
بناتا	6	5
پریشانی	6	7
لومڑی	6	5
ڈویژن	6	5
